event_id,match_id,season_id,team_id,team_name,player_id,player_name,period,minute,second,play_pattern,location_x,location_y,distance_to_goal,angle_to_goal,n_teammates_in_frame,n_opponents_in_frame,keeper_x,keeper_y,under_pressure,first_time,open_goal,aerial_won,body_part_Head,body_part_Left Foot,body_part_Other,body_part_Right Foot,technique_Backheel,technique_Diving Header,technique_Half Volley,technique_Lob,technique_Normal,technique_Overhead Kick,technique_Volley,shot_type_Corner,shot_type_Free Kick,shot_type_Open Play,shot_type_Penalty
087430be-d99a-4344-b82c-58aeae623cf1,3869253,106,781,Brazil,10595,Raphael Dias Belloli,2,53,52,From Throw In,110.4,50.6,14.301048912579802,-0.83486273199904,6,10,118.5,42.6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
c1a1f95e-48fa-4cf7-af57-c2bbb640af4c,3869253,106,781,Brazil,18395,Vinícius José Paixão de Oliveira Júnior,2,53,59,From Throw In,110.4,26.8,16.32176461048253,0.942000040379464,6,9,118.9,37.9,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2679ed63-ee3c-478e-b615-367b96b18164,3869253,106,781,Brazil,10595,Raphael Dias Belloli,2,57,0,From Free Kick,91.0,34.0,29.614185789921695,0.2040179795925485,7,10,119.0,40.4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
51025cec-c9df-439b-9017-d52381d11adc,3869253,106,781,Brazil,10595,Raphael Dias Belloli,2,61,39,Regular Play,114.6,51.1,12.343824366864594,-1.1180178549713604,4,9,118.3,44.2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1e78d87e-7adf-4d14-8311-7ce4b0f783ed,3869253,106,791,South Korea,5620,Hee-Chan Hwang,2,67,34,Regular Play,106.8,51.7,17.638877515306923,-0.7252299122424386,5,9,117.1,42.7,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
92e9b5f4-c7e1-4758-91bb-ee3ed2fd7c3c,3869253,106,791,South Korea,23264,Seung-Ho Paik,2,75,47,From Free Kick,93.7,39.8,26.300760445279906,0.0076044161536934,8,11,117.8,40.2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1ea14c9e-dd01-4af6-868c-584633f0088c,3869253,106,781,Brazil,4324,Daniel Alves da Silva,2,88,28,From Free Kick,111.1,53.1,15.837297749300546,-0.9740373796219512,5,9,119.0,40.6,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
3b3d795f-7050-4264-8752-0722213c0713,3869253,106,781,Brazil,11493,Gleison Bremer Silva Nascimento,2,89,3,From Corner,116.1,41.0,4.026164427839484,-0.2510026866430342,7,11,116.8,40.1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6e8aca58-362d-4573-b02c-809f8438cacb,3869253,106,791,South Korea,5620,Hee-Chan Hwang,2,89,49,From Goal Kick,112.9,53.6,15.341773039645709,-1.0896577903234417,2,5,117.9,44.4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
f592c88a-4f84-4c9e-9bfb-da5bef69f00c,3869253,106,781,Brazil,4324,Daniel Alves da Silva,2,92,41,From Throw In,88.4,46.1,32.18338080438411,-0.1906924305085956,9,10,117.4,40.3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
31fad68d-426e-4288-89c0-71ba4c143506,3869152,106,771,France,5485,Raphaël Varane,1,3,12,From Corner,114.3,40.0,5.700000000000003,0.0,7,11,117.8,40.0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7cd0dae7-40fb-46a6-95f2-a3969d1cc578,3869152,106,771,France,5477,Ousmane Dembélé,1,10,1,From Corner,116.0,51.8,12.459534501738014,-1.243969673864956,3,10,118.5,44.2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
69bb74b1-68af-4b20-a197-0c46604b417b,3869152,106,771,France,10481,Aurélien Djani Tchouaméni,1,12,5,From Free Kick,87.8,30.9,33.46117152760794,0.2754261036960354,7,10,117.9,38.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
bffd8808-bde3-4471-b4ec-a2f2d980107b,3869152,106,771,France,5477,Ousmane Dembélé,1,16,5,From Free Kick,99.2,46.7,21.8524598157736,-0.3116206548833587,4,7,115.1,41.9,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
189cd753-a975-4179-b545-89a4e9fc2e38,3869152,106,789,Poland,5668,Robert Lewandowski,1,20,9,Regular Play,92.5,43.3,27.69729228643118,-0.1194289260183383,4,8,117.7,40.9,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
aaa15453-3b82-4a91-9257-54793d844cb1,3869152,106,771,France,4445,Jules Koundé,1,21,22,From Goal Kick,94.5,56.1,30.157254516948324,-0.5631687035765569,4,10,117.6,41.3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
87b6c4e5-8879-49ac-bb0d-d732354d78e0,3869152,106,789,Poland,7979,Przemysław Frankowski,1,24,4,Regular Play,109.5,24.7,18.55640051303054,0.9693416199346236,4,9,118.1,36.8,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
03ad5797-0787-4b37-9f9e-9c91d1d19bf0,3869152,106,789,Poland,5668,Robert Lewandowski,1,32,21,From Free Kick,94.8,26.6,28.54119829299394,0.4887207234215711,6,10,118.1,39.7,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
