event_id,match_id,season_id,team_id,team_name,player_id,player_name,period,minute,second,play_pattern,outcome,statsbomb_xg,end_location_x,end_location_y
b9d7b536-849d-4d66-8c5d-12cbb4b279f7,7525,3,799,Saudi Arabia,5183,Yasir Gharsan Al Shahrani,1,5,26,From Throw In,Blocked,0.011306748,106.0,24.0
2ca29ab6-97c7-482e-bba9-1b2b956f7bda,7525,3,796,Russia,5182,Aleksandr Samedov,1,6,46,Regular Play,Blocked,0.047829717,113.0,50.0
e792b977-034c-4649-8f69-cf61995c05e6,7525,3,796,Russia,5193,Yuri Zhirkov,1,8,45,Regular Play,Blocked,0.02564916,108.0,25.0
10a1cd4a-ce60-4ab3-b091-82777ec8a2bb,7525,3,796,Russia,5180,Alan Dzagoev,1,10,49,From Throw In,Blocked,0.07510638,107.0,49.0
a9d97c4e-5ade-41cb-91b2-dfdead60e9e0,7525,3,796,Russia,5181,Yury Gazinskiy,1,11,32,From Corner,Goal,0.14645855,120.0,36.6
e5f26cb5-ffdf-4852-898c-3af7a8e1d5c7,7525,3,799,Saudi Arabia,5196,Mohammad Ibrahim Al Sahlawi,1,21,5,From Corner,Blocked,0.055627532,106.0,26.0
2c1f0620-adf2-4c5d-9392-eba1aeea1036,7525,3,799,Saudi Arabia,5187,Salem Mohammed Al Dawsari,1,27,27,From Free Kick,Off T,0.03360385,120.0,41.7
01a65652-f30d-4eec-a312-35bb2f276ec8,7525,3,799,Saudi Arabia,5183,Yasir Gharsan Al Shahrani,1,30,18,From Free Kick,Off T,0.09728895,119.0,39.9
c02f8043-98e6-498a-9099-48b53913c5db,7525,3,796,Russia,5186,Denis Cheryshev,1,42,11,From Throw In,Goal,0.24924015,120.0,36.6
ae53791c-157b-4476-bfaf-c1b66faf93e6,7525,3,796,Russia,5182,Aleksandr Samedov,2,51,7,Regular Play,Off T,0.032339387,120.0,38.0
2309342e-7c8b-4fb6-9705-bbe743232dea,7525,3,796,Russia,5186,Denis Cheryshev,2,62,0,From Throw In,Blocked,0.026239585,110.0,24.0
5f4bebcc-4098-4d9a-9d9d-723eac8dcf3e,7525,3,796,Russia,5186,Denis Cheryshev,2,64,16,Regular Play,Saved,0.12617204,119.0,40.5
5cfdb2d1-7aca-4b3b-8a0c-61d6cce1788c,7525,3,796,Russia,5171,Roman Zobnin,2,67,15,Regular Play,Saved,0.030546982,116.0,40.7
a25deabc-bdab-43e7-80f2-aed40bd337a4,7525,3,796,Russia,5195,Artem Dzyuba,2,70,50,From Throw In,Goal,0.29249918,120.0,43.0
f8f201ea-d6bc-4b6c-afcf-a11a205b678f,7525,3,799,Saudi Arabia,5187,Salem Mohammed Al Dawsari,2,72,44,Regular Play,Off T,0.025765538,119.0,46.5
1ac0f8cc-2fb7-4075-ab6b-ea88e10ec5ff,7525,3,796,Russia,5171,Roman Zobnin,2,76,25,From Free Kick,Off T,0.089740254,120.0,46.5
6bb8de4d-ece7-4f7c-8ab3-797b9304d5f5,7525,3,799,Saudi Arabia,5188,Hattan Babhir,2,81,31,From Throw In,Blocked,0.025213882,113.0,48.0
d2f2bc29-eac0-4c83-bc61-f86f2580ef22,7525,3,796,Russia,5179,Daler Kuzyaev,2,83,35,Regular Play,Off T,0.02450558,120.0,39.1
780993c0-98d3-4656-acde-8424eaad980c,7525,3,796,Russia,5186,Denis Cheryshev,2,90,46,From Free Kick,Goal,0.040819477,120.0,44.0
ae7860e0-55b4-46cf-a0cf-7f0cefd6ac16,7525,3,796,Russia,5177,Aleksandr Golovin,2,93,57,From Free Kick,Goal,0.0744545,120.0,44.0
605c9a6d-8a4f-4b5e-8788-482dac82c9f9,7566,3,790,Sweden,5625,Emil Peter Forsberg,1,4,59,From Free Kick,Saved,0.007870639,119.0,39.9
2334ad9a-28f5-4e17-8999-7d2d36d76963,7566,3,794,Mexico,5556,Miguel Arturo Layún Prado,1,9,3,Regular Play,Off T,0.006126076,120.0,46.0
4872b2fe-1d8f-4dee-85f5-bb6740a46d62,7566,3,790,Sweden,5607,Andreas Granqvist,1,11,19,From Corner,Wayward,0.078457825,117.0,38.0
608adb56-8fe4-491c-9c4b-afa3024e29c5,7566,3,790,Sweden,11098,Marcus Berg,1,11,20,From Corner,Off T,0.31651607,120.0,35.2
76917bf2-378e-4870-ae2b-08928e812f63,7566,3,790,Sweden,5625,Emil Peter Forsberg,1,14,8,Regular Play,Off T,0.019455789,120.0,48.3
1647af67-164e-4b86-91bf-7d6f8ecc19fc,7566,3,794,Mexico,5560,Carlos Alberto Vela Garrido,1,16,9,From Throw In,Off T,0.08026171,120.0,35.2
d8ef4774-c546-40fc-bebe-0a839e1c45a5,7566,3,790,Sweden,5625,Emil Peter Forsberg,1,17,28,From Throw In,Off T,0.18495595,120.0,40.3
a086382c-0fcd-4aef-ab64-6a3d8f067d7e,7566,3,794,Mexico,5560,Carlos Alberto Vela Garrido,1,21,20,Regular Play,Blocked,0.0071684807,108.0,49.0
10ddc8b7-fda1-4a35-a3a7-afce44b4d2aa,7566,3,794,Mexico,5563,José Andrés Guardado Hernández,1,22,4,From Corner,Wayward,0.20374292,118.0,22.0
10640eac-a23e-42c0-9758-ee7e2d6fb70a,7566,3,794,Mexico,5575,Héctor Miguel Herrera López,1,22,12,From Corner,Blocked,0.010197213,117.0,23.0
c6ea4e63-1523-4b6c-9998-f493aa1ce0ab,7566,3,794,Mexico,5563,José Andrés Guardado Hernández,1,22,34,From Throw In,Off T,0.03579779,120.0,46.9
60ae3f6c-f381-4b9c-9e16-8aec5d9c4048,7566,3,790,Sweden,5625,Emil Peter Forsberg,1,27,53,From Free Kick,Blocked,0.077959776,106.0,34.0
81818aed-1763-40b8-b553-6bcf32d874c0,7566,3,790,Sweden,11098,Marcus Berg,1,30,28,From Corner,Saved,0.32448578,119.0,41.9
2c33bb69-8176-47ac-ad01-3dd0f10117a3,7566,3,790,Sweden,5625,Emil Peter Forsberg,1,32,52,Regular Play,Off T,0.08406631,120.0,43.4
5cf29151-9fa6-4785-be88-e1b2a7bd486c,7566,3,794,Mexico,5571,Hirving Rodrigo Lozano Bahena,1,35,7,Regular Play,Blocked,0.04393479,101.0,29.0
8280bbb4-317e-4ea7-8425-80003fde6d1d,7566,3,794,Mexico,5560,Carlos Alberto Vela Garrido,1,38,16,Regular Play,Off T,0.03696837,120.0,34.6
35ce228f-c0f3-487c-832b-bb4ce50d1970,7566,3,794,Mexico,5564,Carlos Joel Salcedo Hernández,1,39,37,From Corner,Blocked,0.036778748,104.0,29.0
f6f46e2b-805a-44cf-a5ce-cb5b865497fa,7566,3,794,Mexico,5556,Miguel Arturo Layún Prado,1,44,22,From Throw In,Saved,0.009557878,117.0,39.9
0add5f9c-a454-439d-9d34-22169ee847d1,7566,3,790,Sweden,11098,Marcus Berg,1,46,36,Regular Play,Off T,0.10989964,120.0,35.4
7d883e2f-c055-4ccd-92a7-aa7a847358b6,7566,3,790,Sweden,5613,Viktor Claesson,2,49,46,Regular Play,Wayward,0.33955482,117.0,31.0
59f34b6b-9004-4c1b-8959-75201a1774fc,7566,3,790,Sweden,5621,Ludwig Augustinsson,2,49,47,Regular Play,Goal,0.23465483,119.0,38.7
e4d8f8d6-888c-4510-900e-daac54dd1355,7566,3,790,Sweden,5625,Emil Peter Forsberg,2,51,44,Regular Play,Off T,0.08776431,120.0,44.2
91207cd4-8aa5-4c01-8da2-01f92aa42370,7566,3,794,Mexico,5563,José Andrés Guardado Hernández,2,52,48,Regular Play,Off T,0.008584143,120.0,45.8
714fbfab-a355-428d-9956-30adc543385e,7566,3,790,Sweden,5621,Ludwig Augustinsson,2,53,38,From Goal Kick,Off T,0.043391652,120.0,44.2
7be50953-b764-4274-847a-3bbe8da199c6,7566,3,790,Sweden,11098,Marcus Berg,2,58,8,Regular Play,Saved,0.097953424,119.0,36.6
6cd6d1d8-ea11-49ba-9c89-bb3546739771,7566,3,790,Sweden,5607,Andreas Granqvist,2,61,34,Other,Goal,0.7835,120.0,36.2
1b2e1738-ce7e-427e-a421-e5f8f34268a3,7566,3,794,Mexico,5564,Carlos Joel Salcedo Hernández,2,63,58,From Free Kick,Blocked,0.005298881,101.0,46.0
188610da-3a4f-4d99-8bc0-a25bc4d4e0ae,7566,3,794,Mexico,6317,Marco Jhonfai Fabián De La Mora,2,65,49,Regular Play,Blocked,0.022069821,104.0,48.0
2d854c80-5f3a-49eb-9439-96492e8ad460,7566,3,794,Mexico,5564,Carlos Joel Salcedo Hernández,2,67,33,From Corner,Off T,0.06593669,120.0,33.5
ab4f67cb-59fb-4b31-b765-f7dd47985cf2,7566,3,794,Mexico,3058,Javier Hernández Balcázar,2,69,53,From Free Kick,Off T,0.111651056,120.0,43.0
64987c0b-ea3e-4208-b1ed-acb40ad47097,7566,3,794,Mexico,5573,Héctor Alfredo Moreno Herrera,2,75,28,From Corner,Blocked,0.06666666,116.0,35.0
aa721edc-ad55-46a8-8227-d40b08748f8f,7566,3,794,Mexico,5560,Carlos Alberto Vela Garrido,2,80,13,From Free Kick,Blocked,0.03963313,104.0,53.0
589fd8d0-c4a6-4ffc-9b51-d5d582d8a193,7566,3,794,Mexico,3058,Javier Hernández Balcázar,2,80,40,From Free Kick,Blocked,0.03585116,118.0,32.0
0f5ec6ba-5df9-4902-9218-16b731bbec09,7566,3,794,Mexico,5560,Carlos Alberto Vela Garrido,2,80,41,From Free Kick,Off T,0.7177226,120.0,46.7
f50e438a-f55e-42f2-a05b-d1b84028f142,7566,3,794,Mexico,5571,Hirving Rodrigo Lozano Bahena,2,88,45,From Corner,Off T,0.033147816,120.0,36.6
0a25e719-54eb-493c-ac40-d8ba450350df,7566,3,794,Mexico,5575,Héctor Miguel Herrera López,2,92,9,From Throw In,Saved,0.021690294,117.0,37.8
cd37cd5c-c7c9-4bde-a4d4-f5393f61fde2,7566,3,794,Mexico,5571,Hirving Rodrigo Lozano Bahena,2,92,56,From Free Kick,Saved,0.011917301,115.0,41.9
8e615033-8c67-4c2b-aec2-893d1ebab7c6,8651,3,790,Sweden,5613,Viktor Claesson,1,11,54,Regular Play,Off T,0.018292004,120.0,35.2
9b88f34b-55a9-4e6c-9dc8-a316034eb935,8651,3,768,England,10955,Harry Kane,1,18,36,From Counter,Off T,0.057993297,120.0,35.4
7ddcea9f-fd78-4b14-9105-957ead55ab46,8651,3,768,England,3336,Harry Maguire,1,29,47,From Corner,Goal,0.061832782,120.0,37.6
1d16accb-ee47-4edf-ae99-285a80acd504,8651,3,768,England,3532,Jordan Brian Henderson,1,34,28,From Throw In,Off T,0.008420511,120.0,41.5
a002441b-b1a6-4eb2-adaf-c540c8495127,8651,3,768,England,3233,Raheem Sterling,1,44,31,Regular Play,Blocked,0.11924116,112.0,51.0
d175beb3-09b3-4c46-9c9f-39acd56f704e,8651,3,790,Sweden,11098,Marcus Berg,2,46,34,From Throw In,Saved,0.1108226,120.0,43.2
795ba2c1-bf99-40a6-9d98-f55ad78d782a,8651,3,790,Sweden,5625,Emil Peter Forsberg,2,51,25,Regular Play,Off T,0.006110725,120.0,43.2
a28d14f7-99c5-4340-acc4-c17798d2e197,8651,3,768,England,3233,Raheem Sterling,2,53,31,From Free Kick,Blocked,0.08364045,116.0,33.0
dbf2d2ce-54ea-4349-877a-6b3ea6ffec06,8651,3,768,England,3293,Jesse Lingard,2,56,5,Regular Play,Blocked,0.014800565,97.0,20.0
5511bfbb-782a-4915-823a-5d344b45cad5,8651,3,768,England,3293,Jesse Lingard,2,57,52,From Throw In,Blocked,0.040688924,101.0,46.0
499df88e-5bcd-4bfb-ab24-56020902b991,8651,3,768,England,3094,Bamidele Alli,2,58,0,From Throw In,Goal,0.14410557,119.0,38.7
1cf49341-d138-4604-aeb1-973e8fe945b3,8651,3,790,Sweden,5613,Viktor Claesson,2,61,19,From Goal Kick,Saved,0.13745673,119.0,38.7
5e6cf187-7dc2-4fba-b290-e70bb390bee7,8651,3,790,Sweden,5613,Viktor Claesson,2,61,21,From Goal Kick,Blocked,0.24123907,115.0,35.0
963d4331-94d6-4c53-b1f1-127b4219ebcf,8651,3,790,Sweden,4417,Ola Toivonen,2,61,48,Regular Play,Off T,0.0686475,120.0,34.4
a75954d6-0e44-4762-8d94-56ff4996bc40,8651,3,768,England,3336,Harry Maguire,2,65,35,From Corner,Off T,0.08273663,120.0,35.6
07c24e55-d915-4d21-b9c2-7dd4603e4bd4,8651,3,768,England,3094,Bamidele Alli,2,67,55,Regular Play,Blocked,0.053019132,109.0,38.0
29d6c1aa-58b5-46b8-9926-a2e88864d913,8651,3,768,England,3094,Bamidele Alli,2,68,19,Regular Play,Blocked,0.011284669,108.0,24.0
7f67ffb0-25b3-4dd0-9cc9-984bcce122dc,8651,3,790,Sweden,11098,Marcus Berg,2,70,58,From Throw In,Saved,0.16984412,120.0,40.9
9841aa61-b5ee-4813-bc38-d9e489c6f9a0,8651,3,768,England,3293,Jesse Lingard,2,81,46,Regular Play,Blocked,0.0804723,103.0,40.0
dfeb81b5-b22b-441b-999d-d81eabd11f52,8651,3,790,Sweden,5621,Ludwig Augustinsson,2,89,57,From Free Kick,Off T,0.08177389,120.0,41.9
5239dca1-922d-4105-b023-b0e8ed1e91bc,7567,3,770,Germany,5559,Marco Reus,1,5,16,From Throw In,Off T,0.012952975,120.0,48.7
d5a11f7c-64ba-4d10-8fc0-e606b32c96c5,7567,3,770,Germany,5566,Sami Khedira,1,13,43,From Corner,Saved,0.060433608,120.0,44.0
4eff0fa0-1d83-43da-a91f-05e12750fcd4,7567,3,791,South Korea,5618,Woo-Young Jung,1,18,21,From Free Kick,Saved,0.019010931,120.0,38.5
0db49067-0d88-44c5-b3f9-6080bb93c903,7567,3,791,South Korea,5608,Yong Lee,1,19,4,From Corner,Off T,0.018683761,120.0,45.6
aba3f095-85d6-4c4d-9deb-4732a048d068,7567,3,791,South Korea,3083,Heung-Min Son,1,24,1,From Goal Kick,Off T,0.057621818,120.0,46.3
af9fa10c-eda5-42dd-8abd-3ae4d664e1d3,7567,3,770,Germany,5559,Marco Reus,1,32,6,Regular Play,Blocked,0.06146504,102.0,41.0
6a837f23-0ae1-4fe5-9b28-6084e0afa092,7567,3,770,Germany,5557,Timo Werner,1,38,7,Regular Play,Blocked,0.05455867,109.0,53.0
70893873-39db-44bd-9214-676e7cb39630,7567,3,770,Germany,6324,Leon Goretzka,1,38,38,From Corner,Wayward,0.07476272,119.0,29.0
1fa2a90d-06e2-4113-b601-bd51865195c0,7567,3,770,Germany,5572,Mats Hummels,1,38,43,From Corner,Saved,0.3347433,117.0,38.3
3bdb269b-eb2e-4bc5-b25c-39a933aab54b,7567,3,770,Germany,3496,Mesut Özil,1,46,3,From Throw In,Blocked,0.010117099,109.0,55.0
3924bf0b-d4dc-4ec3-981b-dd8dd2008f59,7567,3,791,South Korea,3083,Heung-Min Son,1,47,47,From Goal Kick,Off T,0.033090822,120.0,33.7
20803010-3ee1-4096-8e1c-d52af23b4e66,7567,3,791,South Korea,5618,Woo-Young Jung,2,45,32,From Kick Off,Saved,0.029391896,118.0,39.7
c7246f2a-f429-4410-a153-bebe19451bfd,7567,3,770,Germany,6324,Leon Goretzka,2,47,2,From Throw In,Saved,0.20739396,119.0,39.3
8af16c0f-2178-44c8-8f29-a7bd85f44d85,7567,3,770,Germany,5574,Toni Kroos,2,48,44,From Throw In,Off T,0.016595932,120.0,33.9
12637659-a3e3-44a7-a0c6-4e9ed91cd6b0,7567,3,770,Germany,5557,Timo Werner,2,50,33,From Throw In,Off T,0.09489199,120.0,35.0
4ea07456-7266-4145-a8d4-4e2a20fabca5,7567,3,791,South Korea,3083,Heung-Min Son,2,51,10,Regular Play,Off T,0.049363878,120.0,34.4
6b2bdcc7-b7f4-41cf-8c17-b8c68d12485a,7567,3,770,Germany,5579,Joshua Kimmich,2,53,12,From Corner,Blocked,0.033191342,106.0,54.0
f82a8019-c55c-4b46-805e-66a93127b816,7567,3,770,Germany,5566,Sami Khedira,2,53,13,From Corner,Blocked,0.022136997,102.0,48.0
00d6305e-cd2f-495c-b848-207a690cfb0e,7567,3,770,Germany,5574,Toni Kroos,2,60,51,Regular Play,Blocked,0.10291238,107.0,34.0
0f805fbf-1504-447f-937a-136c2181bc74,7567,3,791,South Korea,3083,Heung-Min Son,2,62,6,From Throw In,Off T,0.04893264,120.0,45.4
f9b5f866-751c-4159-803a-f7aac8aadc57,7567,3,770,Germany,5557,Timo Werner,2,63,37,From Corner,Off T,0.046130143,120.0,35.2
04c42f97-3a45-467d-bfab-738f9227252e,7567,3,770,Germany,5565,Mario Gómez García,2,67,34,Regular Play,Saved,0.21808246,119.0,40.3
4eced1a0-3591-43b8-89dd-41fa492dca90,7567,3,770,Germany,5574,Toni Kroos,2,69,8,From Throw In,Off T,0.038651053,120.0,36.8
5a2a6a68-dd1c-4ddb-a170-58fec9af08b8,7567,3,770,Germany,5565,Mario Gómez García,2,70,49,Regular Play,Blocked,0.18822618,115.0,42.0
f2de6e57-9a9f-451a-8c1e-0c5e7df2ecf6,7567,3,791,South Korea,3083,Heung-Min Son,2,77,45,From Keeper,Off T,0.06689221,120.0,34.6
b429cdcf-4099-4f15-b1de-da07b8780fcf,7567,3,770,Germany,5562,Thomas Müller,2,81,46,Regular Play,Off T,0.1887936,120.0,33.9
16271642-e59b-4652-ba6d-9cbf35d33ce1,7567,3,770,Germany,5559,Marco Reus,2,82,44,Regular Play,Off T,0.026506644,120.0,35.0
5c10f241-14bf-46ad-88cf-d649b7ff627f,7567,3,770,Germany,5555,Julian Brandt,2,83,52,From Free Kick,Blocked,0.13213639,111.0,30.0
67eebb52-c31d-4f55-a41f-bdd44c4c6e91,7567,3,770,Germany,5574,Toni Kroos,2,83,56,From Free Kick,Off T,0.027463825,120.0,42.4
66ad5037-e928-4446-b071-9d2c0c6ac370,7567,3,770,Germany,5572,Mats Hummels,2,86,25,Regular Play,Off T,0.17120185,120.0,42.0
66e455ad-2411-4d2c-b648-2eca3880ba94,7567,3,770,Germany,5574,Toni Kroos,2,87,40,Regular Play,Saved,0.045900352,117.0,37.4
4683af95-db4a-434b-ae91-f763f9f7d8ae,7567,3,791,South Korea,5618,Woo-Young Jung,2,88,11,Regular Play,Saved,0.01863953,118.0,43.4
5aff300b-674a-4f5d-9b75-273bb391bf77,7567,3,791,South Korea,5623,Jae-Sung Lee,2,89,8,From Counter,Blocked,0.037488606,100.0,41.0
e218ccdc-f5f8-4682-93a7-2acaf3011fc4,7567,3,791,South Korea,5604,Young-Gwon Kim,2,91,9,From Corner,Goal,0.47288835,120.0,42.6
a13afd21-aaa9-4fc1-a37c-b1fd6e2d57f6,7567,3,770,Germany,5562,Thomas Müller,2,94,25,From Throw In,Wayward,0.11065246,113.0,49.0
c87f4455-2d96-49d7-acc9-36900ad5961c,7567,3,770,Germany,5572,Mats Hummels,2,94,27,From Throw In,Off T,0.08714318,120.0,36.6
3c34f7d3-fa15-4e0f-8a61-ba27dfa4e79a,7567,3,791,South Korea,3083,Heung-Min Son,2,95,53,From Counter,Goal,0.92262584,120.0,44.0
f14d5117-2bad-4b07-998d-cfb603276083,7567,3,770,Germany,5562,Thomas Müller,2,97,28,From Kick Off,Blocked,0.041539717,104.0,39.0
d22ab810-71d5-410d-8344-f278a548750d,7567,3,770,Germany,5555,Julian Brandt,2,97,39,From Kick Off,Saved,0.08329194,118.0,37.2
eb587e16-785a-4901-b977-ccd841c27293,7567,3,770,Germany,5572,Mats Hummels,2,98,7,From Throw In,Blocked,0.070449255,108.0,35.0
acc237fe-a583-497f-9565-21a350fee06b,7567,3,770,Germany,5572,Mats Hummels,2,98,41,From Corner,Off T,0.1440755,120.0,37.0
3ff93601-741b-42a7-b0dd-c2079e07130a,7541,3,778,Japan,5679,Yūya Ōsako,1,2,45,Regular Play,Saved,0.3376846,111.0,40.7
c3804e81-227a-4dd4-ba7c-2a9f54ec4ad8,7541,3,778,Japan,5684,Shinji Kagawa,1,2,46,Regular Play,Blocked,0.23730883,108.0,38.0
38891c42-f0d5-429a-9bbc-9d804d53ee8b,7541,3,778,Japan,5684,Shinji Kagawa,1,5,15,Other,Goal,0.7835,119.0,41.5
b60caccc-2a43-4d5f-b0f2-293cc272ba4b,7541,3,769,Colombia,3445,Radamel Falcao García Zárate,1,11,32,From Free Kick,Saved,0.24035126,119.0,42.6
d66a1817-7e91-4248-afc5-c6eadb52f5b1,7541,3,778,Japan,5687,Takashi Inui,1,14,29,Regular Play,Off T,0.14577667,120.0,45.4
e80e2b46-6294-46e3-9236-4274ab56a88d,7541,3,769,Colombia,5692,Juan Fernando Quintero Paniagua,1,15,12,Regular Play,Blocked,0.022535361,103.0,45.0
05214bdb-3cf7-4612-8e22-72d95b06febc,7541,3,769,Colombia,5680,Oscar Fabián Murillo Murillo,1,25,12,From Corner,Wayward,0.10747917,116.0,37.0
b983197c-0caa-476f-bb13-1f46eec6320a,7541,3,769,Colombia,5689,Juan Guillermo Cuadrado Bello,1,25,26,From Corner,Blocked,0.008843584,107.0,54.0
4d8ca28c-6c1a-413b-bf6d-3fa418c02fbf,7541,3,778,Japan,5679,Yūya Ōsako,1,31,19,From Throw In,Wayward,0.06617878,115.0,79.0
b604cb85-2a45-4d29-aa5e-db9b70c1e90c,7541,3,769,Colombia,3445,Radamel Falcao García Zárate,1,33,32,Regular Play,Saved,0.14382575,118.0,42.8
e10c104c-b69f-46fc-92de-c5a30a008be9,7541,3,769,Colombia,5692,Juan Fernando Quintero Paniagua,1,38,10,From Free Kick,Goal,0.010644076,120.0,44.0
053dcbaa-de1c-4ccf-a67e-680c4e29416e,7541,3,778,Japan,5679,Yūya Ōsako,2,53,19,Regular Play,Saved,0.083701745,120.0,36.8
65c963f8-76a8-4236-9e48-c0dbb35b90eb,7541,3,778,Japan,5687,Takashi Inui,2,56,21,Regular Play,Saved,0.060330503,119.0,43.8
4dc1e2f7-80b7-42ed-8ae6-bff8d3015119,7541,3,778,Japan,3300,Maya Yoshida,2,58,53,From Free Kick,Off T,0.120759696,120.0,35.2
7406f169-6e3b-42b4-848a-b6f592681fb6,7541,3,778,Japan,3530,Hiroki Sakai,2,60,30,From Free Kick,Off T,0.012992266,120.0,31.7
90fc6764-09f4-44cd-b996-af7c4c6d0466,7541,3,778,Japan,5687,Takashi Inui,2,65,17,From Free Kick,Blocked,0.050535332,113.0,33.0
abe3b4a7-92f9-443d-98d3-9c18e87b51d3,7541,3,778,Japan,5683,Keisuke Honda,2,70,43,Regular Play,Saved,0.008464088,120.0,44.0
713644da-da24-4719-b1b1-295ff8fafb0f,7541,3,778,Japan,3530,Hiroki Sakai,2,72,0,From Throw In,Blocked,0.09609399,116.0,45.0
2fbce3e7-faac-4105-bdf2-dd87b900ba60,7541,3,778,Japan,5679,Yūya Ōsako,2,72,39,From Corner,Goal,0.1866343,119.0,44.0
71aac172-55cd-47b0-9c82-9b019ffb7cf0,7541,3,769,Colombia,5695,James David Rodríguez Rubio,2,77,20,From Corner,Blocked,0.060488213,114.0,50.0
d1ed41f7-9e6a-49c5-b55f-191cc91e6d96,7541,3,769,Colombia,5678,Jefferson Andrés Lerma Solís,2,77,34,From Corner,Wayward,0.056293465,112.0,33.0
fe5fa7dd-742c-4e4e-af60-4f404d4252da,7541,3,769,Colombia,5688,Carlos Arturo Bacca Ahumada,2,77,38,From Corner,Blocked,0.07248526,110.0,32.0
84cdad8f-3e9f-42e6-9898-03ab141404b0,7541,3,769,Colombia,5680,Oscar Fabián Murillo Murillo,2,77,46,From Corner,Wayward,0.08330989,117.0,46.0
57fcdb5b-8bed-4019-af55-ee0039f75dcd,7541,3,778,Japan,5679,Yūya Ōsako,2,81,20,Regular Play,Wayward,0.13071316,120.0,16.0
39df37f7-1ead-4fc4-ad48-6f012fd184eb,8655,3,782,Belgium,3621,Eden Hazard,1,14,59,Regular Play,Off T,0.02582844,120.0,46.3
21a5c483-c59e-40e9-a0e3-9ec5b2fb74d8,8655,3,771,France,4375,Blaise Matuidi,1,17,45,From Throw In,Saved,0.024187952,117.0,38.1
151dbc9c-d5a5-4db5-8362-15b31dfb0132,8655,3,782,Belgium,3621,Eden Hazard,1,18,32,Regular Play,Blocked,0.012269703,116.0,39.0
efee3915-85a3-4935-9d1c-718b4433232c,8655,3,782,Belgium,20005,Toby Alderweireld,1,21,0,From Corner,Saved,0.103834964,119.0,36.6
b451fbff-fc48-4ca8-8508-c0609275ace4,8655,3,771,France,3604,Olivier Giroud,1,22,41,Regular Play,Off T,0.27923512,120.0,46.1
76c4d931-d426-44f0-9b99-c4421aa7b12b,8655,3,771,France,3604,Olivier Giroud,1,30,31,From Free Kick,Off T,0.08539717,120.0,46.1
980b8db5-ed51-474b-b5fc-7a77be87d365,8655,3,771,France,3604,Olivier Giroud,1,31,51,Regular Play,Wayward,0.13975486,111.0,30.0
8e613f4d-0ea1-44be-8444-22acafe365f5,8655,3,771,France,5487,Antoine Griezmann,1,32,8,Regular Play,Off T,0.039881397,120.0,43.4
7818dffb-e8ad-4cb0-8aeb-2daf959cac3b,8655,3,771,France,3604,Olivier Giroud,1,33,12,Regular Play,Off T,0.16416734,120.0,48.1
3428971a-0f7b-4ebc-9c6c-64b7a7f10c4a,8655,3,771,France,5487,Antoine Griezmann,1,36,5,From Counter,Off T,0.026532186,120.0,46.9
4b50f542-6cba-4d21-8168-526b7451ce70,8655,3,771,France,5487,Antoine Griezmann,1,38,42,Regular Play,Blocked,0.028874304,100.0,45.0
9d38c34c-38e0-4bb7-9bcb-9c835ec95cec,8655,3,771,France,5476,Benjamin Pavard,1,38,58,Regular Play,Saved,0.07446188,117.0,37.4
9b3cc773-60d0-4ee4-9d79-f4e314c3c4f0,8655,3,771,France,4375,Blaise Matuidi,1,41,10,Regular Play,Wayward,0.10427744,109.0,32.0
c06970e9-af12-4136-b4e0-aa3badf4dd7d,8655,3,771,France,5487,Antoine Griezmann,1,44,10,From Free Kick,Blocked,0.028889349,102.0,53.0
22ac93e6-7174-4243-bd48-5af7880a8cd8,8655,3,782,Belgium,3289,Romelu Lukaku Menama,2,47,0,Regular Play,Off T,0.1676629,120.0,39.9
819aad8a-b330-441b-8a33-3e222037614b,8655,3,771,France,3604,Olivier Giroud,2,50,2,Regular Play,Blocked,0.09775021,109.0,33.0
b1ecf32d-9637-4609-80ea-43829c63f633,8655,3,771,France,5492,Samuel Yves Umtiti,2,50,35,From Corner,Goal,0.0802673,120.0,43.6
f541a8b8-2c33-44c5-8721-f727c9275c46,8655,3,771,France,4375,Blaise Matuidi,2,55,37,Regular Play,Blocked,0.05599482,102.0,31.0
7e2c60e5-7470-4c06-bdca-fb41e70f1aa8,8655,3,771,France,3604,Olivier Giroud,2,55,48,Regular Play,Blocked,0.10079972,113.0,35.0
f1d24132-cd29-4e10-abe9-29080dfd2ddb,8655,3,782,Belgium,20005,Toby Alderweireld,2,57,26,Regular Play,Off T,0.006324989,120.0,41.9
4658a216-e856-4a39-bbc9-c4dae7149207,8655,3,782,Belgium,3089,Kevin De Bruyne,2,60,47,Regular Play,Wayward,0.07526151,117.0,39.0
06ec204a-3764-486f-ad62-61b73f06f39b,8655,3,782,Belgium,3296,Marouane Fellaini-Bakkioui,2,64,32,From Throw In,Off T,0.12076645,120.0,45.4
66e5303a-0c6d-4453-9558-59739da9ba87,8655,3,771,France,3604,Olivier Giroud,2,66,56,Regular Play,Off T,0.047261972,120.0,34.6
b4b1b3a4-5292-4764-8d34-2d3179fc8f8d,8655,3,782,Belgium,3089,Kevin De Bruyne,2,75,14,From Free Kick,Off T,0.037019253,120.0,34.0
5d5902c6-8435-4963-b632-fa299a32f7c9,8655,3,771,France,20004,Paul Pogba,2,78,19,From Free Kick,Off T,0.06375324,120.0,33.9
