player_id,player_name,primary_team,competitions_played,n_matches_played,total_minutes_played,primary_position
5506,Javier Alejandro Mascherano,Barcelona,La Liga,32,2758.0,Left Center Back
5470,Ivan Rakitić,Barcelona,La Liga,36,2630.0,Right Center Midfield
5503,Lionel Andrés Messi Cuccittini,Barcelona,La Liga,33,2801.0,Right Wing
9887,Rafael de Andrade Bittencourt Pinheiro,Hellas Verona,Serie A,12,1047.0,Goalkeeper
11342,Eros Pisano,Hellas Verona,Serie A,34,3018.0,Right Back
31488,Vangelis Moras,Hellas Verona,Serie A,31,2862.0,Right Center Back
7966,Filip Helander,Hellas Verona,Serie A,24,1951.0,Left Center Back
7695,Samuel Souprayen,Hellas Verona,Serie A,20,1645.0,Left Back
32119,Leandro Greco,Hellas Verona,Serie A,26,1954.0,Center Defensive Midfield
7020,Jacopo Sala,Hellas Verona,Serie A,23,1728.0,Right Back
5512,Emil Hallfreðsson,Hellas Verona,Serie A,27,1939.0,Left Center Midfield
26442,Boško Janković,Hellas Verona,Serie A,15,922.0,Right Wing
386651,Juan Ignacio Gómez Taleb,Hellas Verona,Serie A,33,1929.0,Left Wing
6686,Giampaolo Pazzini,Hellas Verona,Serie A,30,2001.0,Center Forward
7174,Antonio Mirante,Bologna,Serie A,33,3089.0,Goalkeeper
7142,Luca Rossettini,Bologna,Serie A,29,2638.0,Right Back
30745,Daniele Gastaldello,Bologna,Serie A,26,2283.0,Right Center Back
8849,Domenico Maietta,Bologna,Serie A,19,1615.0,Left Center Back
7169,Adam Masina,Bologna,Serie A,33,2721.0,Left Back
8284,Amadou Diawara,Bologna,Serie A,34,2839.0,Center Defensive Midfield
8280,Godfred Donsah,Bologna,Serie A,20,1364.0,Right Center Midfield
45591,Franco Brienza,Bologna,Serie A,29,1773.0,Left Center Midfield
11729,Luca Rizzo,Bologna,Serie A,23,1464.0,Right Wing
7775,Emanuele Giaccherini,Bologna,Serie A,28,2243.0,Left Wing
8103,Mattia Destro,Bologna,Serie A,27,2215.0,Center Forward
11494,Luca Siligardi,Hellas Verona,Serie A,28,1464.0,Left Midfield
18027,Matteo Brighi,Bologna,Serie A,23,1549.0,Left Center Midfield
7949,Artur Ioniţă,Hellas Verona,Serie A,31,2470.0,Right Defensive Midfield
34565,Anthony Mounier,Bologna,Serie A,30,1983.0,Right Wing
8851,Saphir Sliti Taïder,Bologna,Serie A,29,2181.0,Left Center Midfield
7770,Federico Viviani,Hellas Verona,Serie A,19,1657.0,Right Defensive Midfield
12491,Federico Marchetti,Lazio,Serie A,29,2646.0,Goalkeeper
8443,Dušan Basta,Lazio,Serie A,23,1891.0,Right Back
9939,Maurício dos Santos Nascimento,Lazio,Serie A,24,2017.0,Right Center Back
8847,Santiago Juan Gentiletti Selak,Lazio,Serie A,19,1779.0,Left Center Back
7785,Senad Lulić,Lazio,Serie A,30,2433.0,Left Back
5510,Lucas Rodrigo Biglia,Lazio,Serie A,27,2391.0,Center Defensive Midfield
8173,Marco Parolo,Lazio,Serie A,31,2667.0,Left Center Midfield
8172,Felipe Anderson Pereira Gomes,Lazio,Serie A,35,2164.0,Right Wing
5589,Sergej Milinković-Savić,Lazio,Serie A,25,1706.0,Right Center Midfield
11427,Filip Đorđević,Lazio,Serie A,27,1356.0,Center Forward
11339,Paweł Wszołek,Hellas Verona,Serie A,28,1866.0,Right Midfield
8421,Matteo Bianchetti,Hellas Verona,Serie A,23,1671.0,Right Center Back
3145,Keita Baldé Diao,Lazio,Serie A,31,1875.0,Left Wing
3588,Wesley Hoedt,Lazio,Serie A,25,2134.0,Left Center Back
3742,Orestis Karnezis,Udinese,Serie A,38,3550.0,Goalkeeper
3577,Molla Wagué,Udinese,Serie A,21,1756.0,Right Center Back
7799,Danilo Larangeira,Udinese,Serie A,34,3058.0,Center Back
6938,Felipe Dias da Silva dal Belo,Udinese,Serie A,26,2195.0,Left Center Back
25116,Edenílson Andrade dos Santos,Udinese,Serie A,29,2279.0,Right Wing Back
8191,Ali Adnan Kadhim Al Tameemi,Udinese,Serie A,28,1974.0,Left Wing Back
40367,Francesco Lodi,Udinese,Serie A,24,1935.0,Center Defensive Midfield
5204,Bruno Miguel Borges Fernandes,Udinese,Serie A,31,2168.0,Left Center Midfield
19846,Antonio Di Natale,Udinese,Serie A,23,1202.0,Right Center Forward
8272,Cyril Théréau,Udinese,Serie A,36,2982.0,Left Center Forward
24722,Emmanuel Agyemang-Badu,Udinese,Serie A,33,2752.0,Right Center Midfield
7001,Samir Handanovič,Inter Milan,Serie A,36,3377.0,Goalkeeper
6999,Davide Santon,Inter Milan,Serie A,12,1008.0,Right Back
5551,João Miranda de Souza Filho,Inter Milan,Serie A,32,2857.0,Right Center Back
16453,Gary Alexis Medel Soto,Inter Milan,Serie A,30,2502.0,Right Defensive Midfield
11183,Alex Nicolao Telles,Inter Milan,Serie A,21,1606.0,Left Back
25430,Felipe Melo de Carvalho,Inter Milan,Serie A,26,1840.0,Center Defensive Midfield
32807,Fredy Alejandro Guarín Vásquez,Inter Milan,Serie A,16,1023.0,Right Center Midfield
6589,Geoffrey Kondogbia,Inter Milan,Serie A,26,2056.0,Left Center Midfield
5587,Adem Ljajić,Inter Milan,Serie A,26,1511.0,Left Midfield
5474,Ivan Perišić,Inter Milan,Serie A,34,2511.0,Left Wing
6987,Mauro Emanuel Icardi Rivero,Inter Milan,Serie A,33,2656.0,Center Forward
3434,Stevan Jovetić,Inter Milan,Serie A,26,1562.0,Left Center Forward
11497,Jonathan Ludovic Biabiany,Inter Milan,Serie A,20,922.0,Right Midfield
7962,Andrea Ranocchia,Sampdoria,Serie A,24,1440.0,Center Back
387300,Cristian Zaccardo,Carpi,Serie A,27,2506.0,Right Back
8278,Nicolás Federico Spolli,Chievo,Serie A,14,1134.0,Right Center Back
7172,Simone Romagnoli,Carpi,Serie A,30,2750.0,Right Center Back
3416,Gabriel Moisés Antunes da Silva,Carpi,Serie A,27,2145.0,Left Wing Back
31572,Luca Marrone,Hellas Verona,Serie A,21,1635.0,Left Defensive Midfield
352172,Raffaele Bianco,Carpi,Serie A,26,1924.0,Left Defensive Midfield
7696,Ryder Matos Santos,Carpi,Serie A,26,1672.0,Center Attacking Midfield
11502,Antonio Di Gaudio,Carpi,Serie A,29,1573.0,Left Midfield
7793,Kevin Lasagna,Carpi,Serie A,36,1630.0,Center Attacking Midfield
7460,Isaac Cofie,Carpi,Serie A,29,2238.0,Right Defensive Midfield
7803,Albano Benjamín Bizzarri,Chievo,Serie A,35,3271.0,Goalkeeper
23324,Nicolas Sebastian Frey,Chievo,Serie A,19,1544.0,Right Back
7052,Alessandro Gamberini,Chievo,Serie A,22,1868.0,Right Center Back
8877,Boštjan Cesar,Chievo,Serie A,31,2816.0,Left Center Back
8645,Massimo Gobbi,Chievo,Serie A,34,2902.0,Left Back
7041,Nicola Rigoni,Chievo,Serie A,28,2057.0,Center Defensive Midfield
7049,Lucas Nahuel Castro,Chievo,Serie A,34,2892.0,Right Center Midfield
7046,Perparim Hetemaj,Chievo,Serie A,28,2341.0,Left Center Midfield
7045,Valter Birsa,Chievo,Serie A,35,2379.0,Center Attacking Midfield
11643,Riccardo Meggiorini,Chievo,Serie A,26,1683.0,Right Center Forward
7050,Fabrizio Cacciatore,Chievo,Serie A,29,2407.0,Right Back
7043,Roberto Inglese,Chievo,Serie A,26,1446.0,Left Center Forward
8662,Vid Belec,Carpi,Serie A,30,2820.0,Goalkeeper
7114,Gaetano Letizia,Carpi,Serie A,35,3012.0,Right Back
11499,Riccardo Gagliolo,Carpi,Serie A,31,2743.0,Left Center Back
387472,Lorenzo Pasciuti,Carpi,Serie A,21,1605.0,Right Midfield
30829,Lorenzo Lollo,Carpi,Serie A,27,2175.0,Center Attacking Midfield
32608,Jerry Uche Mbakogu,Carpi,Serie A,24,1739.0,Center Forward
38312,Eugenio Lamanna,Genoa,Serie A,13,1213.0,Goalkeeper
9940,Armando Izzo,Genoa,Serie A,33,2756.0,Right Center Back
7176,Sebastian De Maio,Genoa,Serie A,28,2310.0,Right Center Back
7464,Cristian Daniel Ansaldi,Genoa,Serie A,24,2084.0,Right Wing Back
5717,Diego Sebastián Laxalt Suárez,Genoa,Serie A,35,3186.0,Left Wing Back
7461,Luca Rigoni,Genoa,Serie A,28,1930.0,Right Center Midfield
5554,Blerim Džemaili,Genoa,Serie A,27,1822.0,Left Defensive Midfield
7702,Alessio Cerci,AC Milan,Serie A,24,1346.0,Right Wing
8180,Leonardo Pavoletti,Genoa,Serie A,25,1976.0,Center Forward
31273,Marco Crimi,Carpi,Serie A,20,1073.0,Right Center Midfield
20252,Luca Toni,Hellas Verona,Serie A,23,1841.0,Center Forward
5669,Wojciech Szczęsny,AS Roma,Serie A,34,3184.0,Goalkeeper
6964,Alessandro Florenzi,AS Roma,Serie A,33,2814.0,Right Back
7048,Konstantinos Manolas,AS Roma,Serie A,37,3243.0,Right Center Back
7051,Daniele De Rossi,AS Roma,Serie A,24,1963.0,Center Defensive Midfield
6947,Miralem Pjanić,AS Roma,Serie A,33,2743.0,Right Center Midfield
6962,Radja Nainggolan,AS Roma,Serie A,35,3033.0,Left Center Midfield
15818,Gervais Lombe Yao Kouassi,AS Roma,Serie A,14,1108.0,Left Wing
3531,Mohamed Salah,AS Roma,Serie A,34,2773.0,Right Wing
6973,Edin Džeko,AS Roma,Serie A,31,2058.0,Center Forward
7468,Iago Falqué Silva,AS Roma,Serie A,22,1205.0,Left Wing
20169,Seydou Kéita,AS Roma,Serie A,20,1424.0,Center Defensive Midfield
7018,Emiliano Viviano,Sampdoria,Serie A,37,3462.0,Goalkeeper
7473,Lorenzo De Silvestri,Sampdoria,Serie A,17,1445.0,Right Wing Back
9884,Niklas Moisander,Sampdoria,Serie A,22,1859.0,Left Center Back
7012,Vasco Regini,Sampdoria,Serie A,15,1257.0,Left Back
387417,Mattia Cassani,Sampdoria,Serie A,25,2111.0,Right Back
16586,Fernando Lucas Martins,Sampdoria,Serie A,35,3090.0,Center Defensive Midfield
36364,Dávid Ivan,Sampdoria,Serie A,21,1147.0,Right Center Midfield
6759,Roberto Soriano,Sampdoria,Serie A,37,2899.0,Right Center Midfield
7009,Édgar Osvaldo Barreto Cáceres,Sampdoria,Serie A,30,2232.0,Left Center Midfield
27595,Carlos Mario Carbonero Mancilla,Sampdoria,Serie A,14,1073.0,Right Wing
19850,Antonio Cassano,Sampdoria,Serie A,24,1270.0,Center Forward
7055,Stefano Sorrentino,Palermo,Serie A,35,3214.0,Goalkeeper
24061,Aljaž Struna,Palermo,Serie A,22,1882.0,Right Back
8102,Edoardo Goldaniga,Palermo,Serie A,17,1260.0,Right Center Back
5584,Giancarlo González Castro,Palermo,Serie A,35,3248.0,Center Back
10032,Achraf Lazaar,Palermo,Serie A,30,2364.0,Left Back
30735,Mato Jajalo,Palermo,Serie A,28,2102.0,Center Defensive Midfield
40349,Ivaylo Chochev,Palermo,Serie A,27,1808.0,Left Center Midfield
5605,Oscar Hiljemark,Palermo,Serie A,38,2983.0,Right Center Midfield
30512,Aleksandar Trajkovski,Palermo,Serie A,32,1725.0,Left Center Forward
6719,Franco Damián Vázquez,Palermo,Serie A,36,3280.0,Center Attacking Midfield
38389,Alberto Gilardino,Palermo,Serie A,33,2418.0,Center Forward
8552,Robin Quaison,Palermo,Serie A,30,1579.0,Left Wing
6334,Luis Fernando Muriel Fruto,Sampdoria,Serie A,32,1757.0,Center Forward
30769,Andrea Rispoli,Palermo,Serie A,22,1482.0,Right Wing Back
7157,Marco Sportiello,Atalanta,Serie A,36,3375.0,Goalkeeper
386607,Gianpaolo Bellini,Atalanta,Serie A,15,982.0,Right Back
6992,Andrea Masiello,Atalanta,Serie A,29,2485.0,Right Back
31231,Davide Brivio,Atalanta,Serie A,14,1063.0,Left Back
8420,Luca Cigarini,Atalanta,Serie A,25,1883.0,Left Center Midfield
6994,Marten de Roon,Atalanta,Serie A,36,3207.0,Center Defensive Midfield
8184,Marco D''Alessandro,Atalanta,Serie A,23,1223.0,Right Wing
6941,Jasmin Kurtič,Atalanta,Serie A,32,2470.0,Left Center Midfield
8871,Marco Borriello,Atalanta,Serie A,27,1667.0,Center Forward
7796,Silvan Widmer,Udinese,Serie A,27,1988.0,Right Wing Back
6577,Zdravko Kuzmanović,Udinese,Serie A,16,1172.0,Center Defensive Midfield
7017,Duván Esteban Zapata Banguera,Udinese,Serie A,25,1589.0,Right Center Forward
8852,Thomas Heurtaux,Udinese,Serie A,15,1115.0,Right Center Back
7002,Rafael Tolói,Atalanta,Serie A,24,1969.0,Right Center Back
32037,Nicola Leali,Frosinone,Serie A,33,3089.0,Goalkeeper
7462,Aleandro Rosi,Frosinone,Serie A,27,2245.0,Right Back
8291,Arlind Afrim Ajeti,Frosinone,Serie A,16,1267.0,Right Center Back
387847,Leonardo Blanchard,Frosinone,Serie A,28,2530.0,Left Center Back
8661,Daniel Pavlovic,Frosinone,Serie A,22,1995.0,Left Back
386512,Alessandro Frara,Frosinone,Serie A,20,1204.0,Left Center Midfield
20636,Mirko Gori,Frosinone,Serie A,28,2219.0,Right Defensive Midfield
23470,Luca Paganini,Frosinone,Serie A,27,1905.0,Right Midfield
8793,Oliver Kragl,Frosinone,Serie A,15,951.0,Left Wing
13613,Daniel Ciofani,Frosinone,Serie A,37,2999.0,Center Forward
24235,Federico Dionisi,Frosinone,Serie A,32,2523.0,Left Center Forward
46670,Iván Rodrigo Piris Leguizamón,Udinese,Serie A,27,1954.0,Left Center Back
9903,Yussif Raman Chibsah,Frosinone,Serie A,22,1206.0,Right Defensive Midfield
30911,Robert Gucher,Frosinone,Serie A,24,1409.0,Left Defensive Midfield
34881,Daniele Padelli,Torino,Serie A,35,3287.0,Goalkeeper
40427,Cesare Bovo,Torino,Serie A,21,1866.0,Right Center Back
28289,Gastón Alexis Silva Perdomo,Torino,Serie A,12,923.0,Left Wing Back
3660,Davide Zappacosta,Torino,Serie A,25,1332.0,Right Wing Back
6965,Bruno da Silva Peres,Torino,Serie A,31,2687.0,Right Wing Back
40430,Giuseppe Vives,Torino,Serie A,33,2660.0,Center Defensive Midfield
7474,Afriyie Acquah,Torino,Serie A,29,1963.0,Right Center Midfield
7149,Marco Benassi,Torino,Serie A,32,1981.0,Right Center Midfield
7471,Andrea Belotti,Torino,Serie A,35,2683.0,Right Center Forward
12619,Josef Alexander Martínez Mencia,Torino,Serie A,21,983.0,Left Center Forward
7465,Daniele Baselli,Torino,Serie A,35,2333.0,Left Center Midfield
7479,Cristian Molinaro,Torino,Serie A,27,2029.0,Left Wing Back
7028,José Manuel Reina Páez,Napoli,Serie A,37,3442.0,Goalkeeper
7031,Elseid Hysaj,Napoli,Serie A,37,3387.0,Right Back
7030,Raúl Albiol i Tortajada,Napoli,Serie A,36,3355.0,Right Center Back
5675,Kalidou Koulibaly,Napoli,Serie A,33,2991.0,Left Center Back
8876,Faouzi Ghoulam,Napoli,Serie A,34,3017.0,Left Back
7024,Jorge Luiz Frello Filho,Napoli,Serie A,35,3001.0,Center Defensive Midfield
7035,Allan Marques Loureiro,Napoli,Serie A,35,2896.0,Right Center Midfield
7025,Marek Hamšík,Napoli,Serie A,38,3297.0,Left Center Midfield
7029,José María Callejón Bueno,Napoli,Serie A,38,2872.0,Right Wing
7037,Lorenzo Insigne,Napoli,Serie A,37,2621.0,Left Wing
5497,Gonzalo Gerardo Higuaín,Napoli,Serie A,35,3031.0,Center Forward
5630,Dries Mertens,Napoli,Serie A,33,1193.0,Left Wing
6984,Danilo D''Ambrosio,Inter Milan,Serie A,20,1686.0,Right Back
6585,Jeison Fabián Murillo Cerón,Inter Milan,Serie A,34,2954.0,Left Center Back
5690,Yuto Nagatomo,Inter Milan,Serie A,22,1717.0,Right Back
5469,Marcelo Brozović,Inter Milan,Serie A,32,2492.0,Right Center Midfield
7165,Rodrigo Sebastián Palacio,Inter Milan,Serie A,27,1471.0,Right Center Forward
33311,Ogenyi Eddy Onazi,Lazio,Serie A,15,1219.0,Right Defensive Midfield
7776,Antonio Candreva,Lazio,Serie A,30,2247.0,Right Wing
19286,Miroslav Klose,Lazio,Serie A,24,1414.0,Center Forward
7155,Vincent Laurini,Empoli,Serie A,25,2019.0,Right Back
8664,Andrea Costa,Empoli,Serie A,24,2177.0,Left Center Back
7151,Mário Rui Silva Duarte,Empoli,Serie A,36,3377.0,Left Back
16308,Leandro Daniel Paredes,Empoli,Serie A,33,2567.0,Center Defensive Midfield
40251,Daniele Croce,Empoli,Serie A,28,1873.0,Left Center Midfield
8187,Marcel Büchel,Empoli,Serie A,28,1634.0,Left Center Midfield
7150,Riccardo Saponara,Empoli,Serie A,33,2705.0,Center Attacking Midfield
7054,Manuel Pucciarelli,Empoli,Serie A,38,3156.0,Right Center Forward
11722,Boukary Dramé,Atalanta,Serie A,25,2126.0,Left Back
7006,Alejandro Darío Gómez,Atalanta,Serie A,34,2879.0,Left Wing
36770,Mauricio Ricardo Pinilla Ferreira,Atalanta,Serie A,20,1384.0,Center Forward
3112,Anton Ciprian Tătărușanu,Fiorentina,Serie A,37,3440.0,Goalkeeper
6830,Facundo Sebastián Roncaglia,Fiorentina,Serie A,30,2532.0,Right Back
25931,Gonzalo Javier Rodríguez,Fiorentina,Serie A,35,3255.0,Center Back
8275,Davide Astori,Fiorentina,Serie A,33,3016.0,Left Center Back
11516,Manuel Pasqual,Fiorentina,Serie A,17,1074.0,Left Back
5255,Matías Vecino Falero,Fiorentina,Serie A,30,2487.0,Left Defensive Midfield
6305,Milan Badelj,Fiorentina,Serie A,27,2178.0,Right Defensive Midfield
6658,Cristian Tello Herrera,Fiorentina,Serie A,15,1092.0,Right Wing
26192,Matías Ariel Fernández Fernández,Fiorentina,Serie A,22,1130.0,Center Attacking Midfield
7777,Federico Bernardeschi,Fiorentina,Serie A,33,2349.0,Right Wing Back
7033,Nikola Kalinić,Fiorentina,Serie A,36,2692.0,Center Forward
6997,Borja Valero Iglesias,Fiorentina,Serie A,37,3202.0,Right Defensive Midfield
3556,Serge Gakpé,Genoa,Serie A,18,913.0,Center Forward
7056,Nenad Tomović,Fiorentina,Serie A,24,1746.0,Right Center Back
6849,Lucas Digne,AS Roma,Serie A,33,2967.0,Left Back
11508,Łukasz Skorupski,Empoli,Serie A,31,2909.0,Goalkeeper
40250,Marco Zambelli,Empoli,Serie A,19,1304.0,Right Back
7160,Lorenzo Tonelli,Empoli,Serie A,26,2381.0,Right Center Back
17520,Federico Barba,Empoli,Serie A,10,925.0,Left Center Back
40252,Massimo Maccarone,Empoli,Serie A,37,2814.0,Left Center Forward
7107,Danilo Cataldi,Lazio,Serie A,20,1384.0,Right Center Midfield
38237,Gabriel Alejandro Paletta,Atalanta,Serie A,24,2092.0,Left Center Back
7132,Andrea Consigli,Sassuolo,Serie A,37,3396.0,Goalkeeper
8848,Paolo Cannavaro,Sassuolo,Serie A,31,2745.0,Right Center Back
7119,Francesco Acerbi,Sassuolo,Serie A,36,3367.0,Left Center Back
7118,Federico Peluso,Sassuolo,Serie A,34,3155.0,Left Back
6963,Lorenzo Pellegrini,Sassuolo,Serie A,19,1185.0,Right Center Midfield
7698,Joseph Alfred Duncan,Sassuolo,Serie A,33,2579.0,Left Center Midfield
7131,Domenico Berardi,Sassuolo,Serie A,29,2214.0,Right Wing
6859,Nicola Sansone,Sassuolo,Serie A,37,2640.0,Left Wing
8093,Diego Falcinelli,Sassuolo,Serie A,26,1183.0,Center Forward
8873,Marios Oikonomou,Bologna,Serie A,20,1689.0,Right Center Back
10030,Davide Biondini,Sassuolo,Serie A,22,1148.0,Right Center Midfield
6948,Sergio Floccari,Bologna,Serie A,25,1629.0,Center Forward
7457,Gregoire Defrel,Sassuolo,Serie A,33,2115.0,Center Forward
7704,Alex Ferrari,Bologna,Serie A,21,1322.0,Right Back
7036,Gianluigi Donnarumma,AC Milan,Serie A,30,2737.0,Goalkeeper
7463,Ignazio Abate,AC Milan,Serie A,27,2337.0,Right Back
40945,Alex Rodrigo Dias da Costa,AC Milan,Serie A,25,2174.0,Right Center Back
7458,Alessio Romagnoli,AC Milan,Serie A,34,3070.0,Left Center Back
8874,Luca Antonelli,AC Milan,Serie A,28,2439.0,Left Back
10919,Juraj Kucka,AC Milan,Serie A,30,2249.0,Right Center Midfield
7166,Riccardo Montolivo,AC Milan,Serie A,31,2768.0,Center Defensive Midfield
7026,Giacomo Bonaventura,AC Milan,Serie A,33,2949.0,Left Midfield
5661,M''Baye Babacar Niang,AC Milan,Serie A,16,1155.0,Right Center Forward
5688,Carlos Arturo Bacca Ahumada,AC Milan,Serie A,38,3252.0,Left Center Forward
7019,Matías Agustín Silvestre,Sampdoria,Serie A,25,2051.0,Right Center Back
7000,Eder Citadin Martins,Sampdoria,Serie A,33,2466.0,Left Wing
21272,Luiz Adriano de Souza da Silva,AC Milan,Serie A,26,1262.0,Right Center Forward
5683,Keisuke Honda,AC Milan,Serie A,30,1989.0,Right Midfield
31721,Matteo Ciofani,Frosinone,Serie A,18,1337.0,Right Back
174418,Modibo Diakité,Frosinone,Serie A,26,2358.0,Right Center Back
23349,Paolo Sammarco,Frosinone,Serie A,28,2412.0,Left Defensive Midfield
9898,Aleksandar Tonev,Frosinone,Serie A,22,1133.0,Right Wing
11608,Danilo Soddimo,Frosinone,Serie A,28,1847.0,Left Midfield
6944,Mattia De Sciglio,AC Milan,Serie A,22,1912.0,Left Back
7147,Andrea Bertolacci,AC Milan,Serie A,27,1878.0,Left Defensive Midfield
7137,Ervin Zukanović,Sampdoria,Serie A,25,1924.0,Left Center Back
6822,Carlos Joaquín Correa,Sampdoria,Serie A,25,1350.0,Left Wing
25505,José Rodolfo Pires Ribeiro,Sampdoria,Serie A,17,1464.0,Left Wing Back
6991,Etrit Berisha,Lazio,Serie A,11,919.0,Goalkeeper
26683,Abdoulay Konko,Lazio,Serie A,18,1592.0,Right Back
3103,Milan Biševac,Lazio,Serie A,11,945.0,Right Center Back
7778,Ştefan Daniel Radu,Lazio,Serie A,13,1121.0,Left Back
7771,Dario Dainelli,Chievo,Serie A,18,1435.0,Right Center Back
7042,Ivan Radovanović,Chievo,Serie A,26,2152.0,Center Defensive Midfield
386657,Giampiero Pinzi,Chievo,Serie A,18,1032.0,Center Defensive Midfield
6949,Gianluigi Buffon,Juventus,Serie A,35,3264.0,Goalkeeper
6943,Andrea Barzagli,Juventus,Serie A,31,2833.0,Right Center Back
7173,Leonardo Bonucci,Juventus,Serie A,36,3266.0,Center Back
6954,Giorgio Chiellini,Juventus,Serie A,24,1845.0,Left Center Back
20008,Patrice Evra,Juventus,Serie A,26,2119.0,Left Wing Back
8294,Claudio Marchisio,Juventus,Serie A,23,1994.0,Center Defensive Midfield
5566,Sami Khedira,Juventus,Serie A,20,1555.0,Right Center Midfield
20004,Paul Pogba,Juventus,Serie A,35,3127.0,Left Center Midfield
5743,Paulo Bruno Exequiel Dybala,Juventus,Serie A,34,2500.0,Right Center Forward
5472,Mario Mandžukić,Juventus,Serie A,27,2095.0,Left Center Forward
3964,Marcos Alonso Mendoza,Fiorentina,Serie A,31,2444.0,Left Wing Back
7139,Josip Iličić,Fiorentina,Serie A,30,1946.0,Right Attacking Midfield
7013,Stefano Sturaro,Juventus,Serie A,19,1067.0,Right Center Midfield
6945,Alex Sandro Lobo Silva,Juventus,Serie A,22,1566.0,Left Wing Back
3477,Álvaro Borja Morata Martín,Juventus,Serie A,34,1525.0,Left Center Forward
40426,Guglielmo Stendardo,Atalanta,Serie A,15,1163.0,Right Center Back
6952,Alberto Grassi,Atalanta,Serie A,13,982.0,Right Center Midfield
12759,Maximiliano Nicol Moralez,Atalanta,Serie A,17,1407.0,Right Wing
49439,Germán Gustavo Denis,Atalanta,Serie A,15,1015.0,Center Forward
19299,Maicon Douglas Sisenando,AS Roma,Serie A,15,1026.0,Right Back
45590,Nicolò Cherubin,Atalanta,Serie A,14,1078.0,Left Center Back
8274,Pierluigi Gollini,Hellas Verona,Serie A,26,2417.0,Goalkeeper
5461,Šime Vrsaljko,Sassuolo,Serie A,35,3171.0,Right Back
7113,Simone Missiroli,Sassuolo,Serie A,24,1901.0,Right Center Midfield
7109,Matteo Politano,Sassuolo,Serie A,28,1096.0,Right Wing
27110,Antonio Floro Flores,Sassuolo,Serie A,28,1328.0,Left Wing
7164,Ibrahima Mbaye,Bologna,Serie A,15,1018.0,Right Back
40350,Siniša Anđelković,Palermo,Serie A,23,1977.0,Left Center Back
25954,Enzo Maresca,Palermo,Serie A,15,1034.0,Center Defensive Midfield
7467,Nicolás Andrés Burdisso,Genoa,Serie A,28,2542.0,Center Back
7475,Tomás Eduardo Rincón Hernández,Genoa,Serie A,33,3034.0,Right Defensive Midfield
7456,Diego Perotti,Genoa,Serie A,31,2358.0,Left Wing
15415,Matteo Mancosu,Carpi,Serie A,21,954.0,Center Forward
6969,Juan Guilherme Nunes Jesus,Inter Milan,Serie A,19,1475.0,Left Back
5660,Piotr Zieliński,Empoli,Serie A,35,3123.0,Right Center Midfield
7127,Francesco Magnanelli,Sassuolo,Serie A,34,3179.0,Center Defensive Midfield
3034,Kamil Glik,Torino,Serie A,33,3102.0,Center Back
7476,Emiliano Moretti,Torino,Serie A,35,3290.0,Left Center Back
7011,Fabio Quagliarella,Torino,Serie A,32,2670.0,Right Center Forward
8193,Maximiliano Gastón López,Torino,Serie A,26,1184.0,Right Center Forward
6360,Cristian Eduardo Zapata Valencia,AC Milan,Serie A,16,1389.0,Right Center Back
6953,Daniele Rugani,Juventus,Serie A,17,1224.0,Left Center Back
5541,Stephan Lichtsteiner,Juventus,Serie A,26,1871.0,Right Wing Back
6894,Ezequiel Muñoz,Genoa,Serie A,18,1454.0,Right Center Back
10530,Jules Olivier Ntcham,Genoa,Serie A,17,1053.0,Center Attacking Midfield
7022,Jesús Joaquín Fernández Sáez de la Torre,Genoa,Serie A,20,1238.0,Right Wing
3371,Mario Barwuah Balotelli,AC Milan,Serie A,20,902.0,Left Center Forward
25345,Anderson Hernanes de Carvalho Andrade,Juventus,Serie A,16,952.0,Center Defensive Midfield
3167,Antonio Rüdiger,AS Roma,Serie A,30,2742.0,Left Center Back
6979,Stephan El Shaarawy,AS Roma,Serie A,16,1211.0,Left Wing
16202,Nikola Maksimović,Torino,Serie A,16,1500.0,Right Center Back
40351,Alessandro Gazzi,Torino,Serie A,15,1025.0,Center Defensive Midfield
30704,Gastón Brugman,Palermo,Serie A,14,1006.0,Center Defensive Midfield
7148,Mattia Perin,Genoa,Serie A,25,2337.0,Goalkeeper
8644,Sergio Pellissier,Chievo,Serie A,19,995.0,Right Center Forward
26728,Alberto Facundo Costa,Genoa,Serie A,19,1255.0,Left Defensive Midfield
31268,Michel Morganella,Palermo,Serie A,14,1056.0,Right Wing Back
386509,Adriano Russo,Frosinone,Serie A,10,912.0,Right Center Back
296873,Roberto Crivello,Frosinone,Serie A,17,1487.0,Left Back
