event_id,match_id,season_id,team_id,team_name,player_id,player_name,period,minute,second,play_pattern,location_x,location_y,distance_to_goal,angle_to_goal,under_pressure,body_part,technique,shot_type,first_time,aerial_won,open_goal,n_teammates_in_frame,n_opponents_in_frame,keeper_x,keeper_y,end_location_x,end_location_y,outcome,statsbomb_xg
9d2b23a7-0fde-45f1-8b6e-58fc9da4aab5,8650,3,782,Belgium,3089,Kevin De Bruyne,1,1,34,From Goal Kick,91.0,51.0,31.016124838541646,-0.3625442372645076,False,Right Foot,Normal,Open Play,False,False,False,4,8,118.0,41.0,120.0,34.8,Off T,0.020460658
ff6fee87-0f6b-461e-a5fd-e5032aa19564,8650,3,781,Brazil,3295,Thiago Emiliano da Silva,1,7,12,From Corner,115.0,39.0,5.0990195135927845,0.19739555984988075,False,Right Foot,Normal,Open Play,True,False,False,4,8,118.0,38.0,120.0,35.8,Post,0.27402094
ebeaf37c-a1be-46a4-b3bb-ae4779458734,8650,3,782,Belgium,3621,Eden Hazard,1,7,32,Regular Play,106.0,31.0,16.64331697709324,0.5713374798336268,False,Right Foot,Normal,Open Play,False,False,False,2,8,119.0,39.0,109.0,31.0,Blocked,0.06590014
0f142c55-8a4a-4af1-b57b-e8eba2491c4b,8650,3,782,Belgium,4831,Nacer Chadli,1,7,35,Regular Play,92.0,29.0,30.083217912982647,0.3743336160075839,False,Right Foot,Normal,Open Play,False,False,False,4,10,119.0,41.0,120.0,34.4,Off T,0.022908047
06ffa199-3887-4696-b954-5ba6376cbce6,8650,3,781,Brazil,5542,José Paulo Bezzera Maciel Júnior,1,9,12,Regular Play,109.0,46.0,12.529964086141668,-0.4993467216801301,False,Right Foot,Normal,Open Play,True,False,False,3,9,118.0,40.0,111.0,45.0,Blocked,0.17421605
91337d94-d6b5-499c-9883-5395f2048838,8650,3,781,Brazil,5542,José Paulo Bezzera Maciel Júnior,1,9,50,From Corner,111.0,37.0,9.486832980505138,0.3217505543966422,False,Right Foot,Normal,Open Play,True,False,False,4,9,119.0,41.0,115.0,39.0,Wayward,0.20371178
44ec04e4-1a9a-4aaf-a8a5-04cb997a203f,8650,3,782,Belgium,3296,Marouane Fellaini-Bakkioui,1,12,5,From Throw In,98.0,38.0,22.090722034374522,0.09065988720074511,False,Right Foot,Normal,Open Play,False,False,False,3,8,119.0,41.0,101.0,39.0,Blocked,0.078730114
d0f5fc00-567c-4db8-b721-05c1270b4ab0,8650,3,781,Brazil,3202,Gabriel Fernando de Jesus,1,14,38,Regular Play,115.0,37.0,5.830951894845301,0.5404195002705842,False,Left Foot,Normal,Open Play,True,False,False,3,8,118.0,37.0,116.0,38.0,Blocked,0.27625608
28749d5b-5e06-4944-8bc8-09d630e4c393,8650,3,781,Brazil,3501,Philippe Coutinho Correia,1,18,53,Regular Play,96.0,33.0,25.0,0.28379410920832787,True,Right Foot,Normal,Open Play,False,False,False,5,9,118.0,40.0,119.0,39.3,Saved,0.06166237
c1e841bc-2074-4ba0-a31b-e3df9120edc1,8650,3,781,Brazil,5552,Marcelo Vieira da Silva Júnior,1,25,19,From Throw In,99.0,18.0,30.4138126514911,0.8086497862079112,False,Left Foot,Normal,Open Play,False,False,False,4,9,118.0,38.0,117.0,37.6,Saved,0.011753061
8291a8c4-c4b5-4763-af68-fe0ff06b1224,8650,3,781,Brazil,3054,Fernando Luiz Roza,1,29,27,From Free Kick,103.0,42.0,17.11724276862369,-0.11710874456686428,False,Right Foot,Normal,Open Play,False,False,False,6,11,119.0,39.0,104.0,44.0,Blocked,0.06566521
9c96de82-f1d1-462e-89c5-2592ccd9474f,8650,3,781,Brazil,4320,Neymar da Silva Santos Junior,1,29,35,From Free Kick,96.0,20.0,31.240998703626616,0.6947382761967031,False,Right Foot,Normal,Open Play,False,False,False,6,11,118.0,40.0,98.0,26.0,Blocked,0.009290484
ac8c6b39-5c99-4888-a127-771b1f8ffb90,8650,3,782,Belgium,3089,Kevin De Bruyne,1,30,48,Regular Play,102.0,54.0,22.80350850198276,-0.6610431688506869,False,Right Foot,Normal,Open Play,False,False,False,4,6,118.0,42.0,120.0,36.6,Goal,0.036171924
988bcc30-6cdf-4cc2-aaeb-4fdb283f52b9,8650,3,781,Brazil,3202,Gabriel Fernando de Jesus,1,35,4,Regular Play,110.0,45.0,11.180339887498949,-0.4636476090008061,False,Head,Normal,Open Play,False,False,False,3,8,118.0,39.0,120.0,45.8,Off T,0.24829954
50c2130c-0b88-4adb-bcf3-151d0359785e,8650,3,781,Brazil,3501,Philippe Coutinho Correia,1,36,36,From Corner,98.0,21.0,29.068883707497267,0.712357598094329,False,Right Foot,Normal,Open Play,False,False,False,6,10,120.0,39.0,118.0,41.3,Saved,0.010265937
49b10b55-3be4-40e1-9e90-5e8c1d525430,8650,3,782,Belgium,3089,Kevin De Bruyne,1,40,36,From Free Kick,99.0,20.0,29.0,0.7610127542247298,False,Right Foot,Normal,Free Kick,False,False,False,7,11,119.0,41.0,120.0,37.8,Saved,0.013607446
dad9e7d3-5d77-44f1-abaf-b888b548c0b1,8650,3,782,Belgium,3101,Vincent Kompany,1,41,16,From Corner,115.0,32.0,9.433981132056603,1.0121970114513341,False,Right Foot,Backheel,Open Play,False,False,False,5,11,120.0,39.0,120.0,36.2,Saved,0.05695575
7ad1c70f-45be-4af7-867c-836874972c57,8650,3,781,Brazil,3501,Philippe Coutinho Correia,2,51,42,From Throw In,97.0,27.0,26.419689627245813,0.5144513130590278,False,Right Foot,Normal,Open Play,False,False,False,4,9,118.0,40.0,101.0,31.0,Blocked,0.032326028
e28f2341-8a5f-4a13-b930-248a56f810f8,8650,3,781,Brazil,5542,José Paulo Bezzera Maciel Júnior,2,54,2,Regular Play,117.0,51.0,11.40175425099138,-1.3045442776439713,False,Right Foot,Normal,Open Play,False,False,False,2,5,118.0,47.0,117.0,42.6,Saved,0.035845775
b550cc56-134d-4460-908d-ccda6b6b9899,8650,3,782,Belgium,3621,Eden Hazard,2,61,15,From Counter,108.0,27.0,17.69180601295413,0.8253768505207384,False,Left Foot,Normal,Open Play,False,False,False,2,5,116.0,37.0,120.0,45.6,Off T,0.110522054
abf2caba-6ade-4b58-be69-e812b86c1bcc,8650,3,781,Brazil,5837,Douglas Costa de Souza,2,61,47,Regular Play,112.0,58.0,19.697715603592208,-1.1525719972156676,False,Right Foot,Normal,Open Play,False,False,False,4,8,117.0,43.0,117.0,40.3,Saved,0.011885792
41e1b1d7-a410-4b7d-8585-3675adede641,8650,3,781,Brazil,3501,Philippe Coutinho Correia,2,63,0,Regular Play,98.0,36.0,22.360679774997898,0.17985349979247828,False,Right Foot,Normal,Open Play,False,False,False,4,9,118.0,41.0,98.0,39.0,Blocked,0.041887954
3279d551-1101-48c8-9a30-5bf8890ac46a,8650,3,781,Brazil,5837,Douglas Costa de Souza,2,69,23,Regular Play,91.0,58.0,34.132096331752024,-0.5554937352655436,False,Left Foot,Normal,Open Play,False,False,False,4,8,118.0,41.0,103.0,47.0,Blocked,0.0066976612
09ad21d2-3877-4689-b80f-692db678e99a,8650,3,781,Brazil,5837,Douglas Costa de Souza,2,70,52,From Free Kick,96.0,56.0,28.844410203711913,-0.5880026035475675,False,Left Foot,Normal,Open Play,False,False,False,6,8,119.0,41.0,117.0,40.9,Saved,0.02142523
4aa201db-54ad-4feb-9b29-d352c4bafb75,8650,3,781,Brazil,5837,Douglas Costa de Souza,2,74,27,Regular Play,110.0,58.0,20.591260281974,-1.0636978224025597,False,Right Foot,Normal,Open Play,False,False,False,3,8,117.0,46.0,117.0,39.7,Saved,0.014297066
b695d557-7cb4-4e92-8a42-daf2aa6ec9c2,8650,3,781,Brazil,4320,Neymar da Silva Santos Junior,2,74,28,From Counter,109.0,45.0,12.083045973594572,-0.4266274931268761,False,Right Foot,Normal,Open Play,True,False,False,3,8,117.0,43.0,114.0,43.0,Blocked,0.1545206
449f1129-de28-45c2-8beb-7ba0701b1950,8650,3,781,Brazil,5553,Renato Soares de Oliveira Augusto,2,75,20,Regular Play,111.0,42.0,9.219544457292887,-0.21866894587394195,False,Head,Normal,Open Play,False,False,False,4,8,119.0,41.0,120.0,43.8,Goal,0.22554597
c3b233d0-1b41-41ef-86ed-46882d9fe78d,8650,3,781,Brazil,3535,Roberto Firmino Barbosa de Oliveira,2,77,46,Regular Play,111.0,30.0,13.45362404707371,0.83798122500839,False,Left Foot,Normal,Open Play,False,False,False,3,8,119.0,40.0,120.0,35.2,Off T,0.080149576
318c0fe3-bfbd-476f-9899-e26692c84c46,8650,3,781,Brazil,5553,Renato Soares de Oliveira Augusto,2,80,1,From Counter,102.0,42.0,18.110770276274835,-0.11065722117389565,False,Right Foot,Normal,Open Play,False,False,False,3,7,118.0,42.0,120.0,34.0,Off T,0.14648527
78687033-cad6-4ae8-a24e-5c2214bf4840,8650,3,781,Brazil,3501,Philippe Coutinho Correia,2,83,26,Regular Play,107.0,33.0,14.7648230602334,0.49394136891958124,False,Right Foot,Normal,Open Play,True,False,False,3,8,120.0,41.0,120.0,46.5,Off T,0.14369768
c707713d-21cf-4bd2-b031-35ddfd5d4774,8650,3,781,Brazil,3501,Philippe Coutinho Correia,2,91,46,Regular Play,96.0,37.0,24.186773244895647,0.12435499454676144,False,Right Foot,Normal,Open Play,False,False,False,6,10,119.0,42.0,102.0,37.0,Blocked,0.047560986
f78a1e10-1ee9-4a43-b114-e0f01961f7d3,8650,3,781,Brazil,4320,Neymar da Silva Santos Junior,2,93,14,From Free Kick,98.0,39.0,22.02271554554524,0.04542327942157701,False,Right Foot,Normal,Open Play,True,False,False,6,10,120.0,41.0,120.0,43.8,Saved,0.047588326
7faf5d88-7884-4de5-8ad5-e991c35d2a03,8650,3,781,Brazil,3535,Roberto Firmino Barbosa de Oliveira,2,93,46,From Corner,115.0,42.0,5.385164807134504,-0.3805063771123649,True,Head,Normal,Open Play,False,True,False,7,10,120.0,42.0,120.0,33.9,Off T,0.2641403
bef9880f-edb1-4273-b64a-60135723f2f8,7584,3,778,Japan,5684,Shinji Kagawa,1,0,54,From Throw In,98.0,47.0,23.08679276123039,-0.3080527810237764,False,Left Foot,Normal,Open Play,False,False,False,6,8,119.0,42.0,120.0,45.4,Off T,0.038844906
0a08c24a-d38f-4544-b42a-8c9edffae0e6,7584,3,778,Japan,5682,Gen Shōji,1,9,14,From Free Kick,74.0,41.0,46.010868281309364,-0.021735706841792667,False,Right Foot,Normal,Open Play,False,False,False,7,10,116.0,41.0,120.0,46.7,Off T,0.0054525062
23412d27-945f-4f7d-9289-35503286bc44,7584,3,782,Belgium,5642,Axel Witsel,1,15,13,Regular Play,95.0,33.0,25.96150997149434,0.2730087030867106,False,Left Foot,Normal,Open Play,False,False,False,7,10,116.0,38.0,98.0,34.0,Blocked,0.02329228
1f94bca6-77e7-47e2-b5c6-2e0daf9d8713,7584,3,782,Belgium,3101,Vincent Kompany,1,15,58,From Corner,111.0,51.0,14.212670403551895,-0.8850668158886104,True,Head,Normal,Open Play,False,True,False,4,10,118.0,41.0,114.0,46.0,Wayward,0.038868416
5ac1258d-aeda-45f2-b54a-254a3cc1d138,7584,3,782,Belgium,3289,Romelu Lukaku Menama,1,16,33,From Corner,105.0,40.0,15.0,0.0,False,Left Foot,Normal,Open Play,False,False,False,4,10,118.0,40.0,106.0,40.0,Blocked,0.068028904
97295482-13b7-4615-8c24-e08245d8dd96,7584,3,782,Belgium,3101,Vincent Kompany,1,17,16,From Corner,111.0,48.0,12.041594578792296,-0.7266423406817256,True,Other,Normal,Open Play,False,True,False,6,11,118.0,41.0,113.0,50.0,Wayward,0.062155474
8ef4c51d-fceb-491f-8230-a68473b1a281,7584,3,782,Belgium,3101,Vincent Kompany,1,17,17,From Corner,112.0,50.0,12.806248474865697,-0.8960553845713439,True,Right Foot,Half Volley,Open Play,False,False,False,6,11,118.0,43.0,120.0,47.1,Off T,0.09683723
3aeca2fe-fbdd-4ef2-98e8-d8ed0f728cc7,7584,3,782,Belgium,3289,Romelu Lukaku Menama,1,20,10,From Throw In,101.0,50.0,21.470910553583888,-0.4844779290370232,False,Right Foot,Normal,Open Play,False,False,False,5,10,116.0,41.0,103.0,50.0,Blocked,0.053347003
4c7fa9c2-dfcd-411f-b9c4-f62a7aaa80da,7584,3,782,Belgium,3289,Romelu Lukaku Menama,1,24,53,Regular Play,114.0,41.0,6.082762530298219,-0.16514867741462683,True,Right Foot,Normal,Open Play,False,False,False,5,10,118.0,41.0,116.0,40.0,Wayward,0.29904982
12075fef-c8d7-4edf-b8d8-ff57edf0b33d,7584,3,782,Belgium,3089,Kevin De Bruyne,1,26,5,Regular Play,102.0,46.0,18.973665961010276,-0.3217505543966422,False,Right Foot,Normal,Open Play,False,False,False,3,6,117.0,41.0,110.0,40.0,Blocked,0.074351706
e21e3881-bb77-4c1a-bdab-d4968b439832,7584,3,782,Belgium,3621,Eden Hazard,1,26,32,Regular Play,102.0,26.0,22.80350850198276,0.6610431688506869,True,Left Foot,Normal,Open Play,False,False,False,4,10,117.0,38.0,118.0,38.7,Saved,0.038630188
221fc074-9c90-4ede-b7f2-5e56fe6e0012,7584,3,782,Belgium,3101,Vincent Kompany,1,27,26,Regular Play,118.0,45.0,5.385164807134504,-1.1902899496825317,False,Right Foot,Volley,Open Play,True,False,True,4,8,118.0,43.0,117.0,37.0,Wayward,0.37606573
ed3694ee-ca8d-48e0-94cb-12cf88d5ca92,7584,3,778,Japan,5687,Takashi Inui,1,30,31,From Throw In,110.0,45.0,11.180339887498949,-0.4636476090008061,True,Head,Normal,Open Play,False,True,False,4,8,119.0,41.0,118.0,42.0,Saved,0.09179325
a71944da-c48b-41b1-9bc8-c9db17db72c3,7584,3,782,Belgium,3621,Eden Hazard,1,35,35,Regular Play,103.0,33.0,18.384776310850235,0.3906070436976868,False,Right Foot,Normal,Open Play,False,False,False,2,6,114.0,38.0,106.0,34.0,Blocked,0.15255512
544a1850-53d6-4fdd-9fd9-546b78d8eb94,7584,3,782,Belgium,5642,Axel Witsel,1,35,43,Regular Play,93.0,49.0,28.460498941515414,-0.3217505543966422,False,Right Foot,Normal,Open Play,False,False,False,5,10,116.0,40.0,120.0,43.6,Off T,0.02434906
d0402e1c-19f1-480d-a02c-37163b468c00,7584,3,778,Japan,5690,Yuto Nagatomo,1,43,49,Regular Play,109.0,24.0,19.4164878389476,0.9685089806599324,False,Right Foot,Normal,Open Play,False,False,False,4,9,120.0,42.0,114.0,34.0,Blocked,0.0644201
d408f768-74b0-4959-820f-47e37a077f4c,7584,3,778,Japan,5697,Genki Haraguchi,2,47,19,From Counter,109.0,54.0,17.804493814764857,-0.9048270894157867,False,Right Foot,Normal,Open Play,True,False,False,1,4,116.0,43.0,120.0,36.4,Goal,0.07330411
152e4994-9b0c-418b-acb3-3581f44f7392,7584,3,782,Belgium,3621,Eden Hazard,2,48,48,Regular Play,105.0,47.0,16.55294535724685,-0.43662715981354133,False,Right Foot,Normal,Open Play,False,False,False,3,7,119.0,44.0,120.0,44.4,Post,0.10597108
89cf6138-5b1e-4922-9201-e369615bdacd,7584,3,782,Belgium,3621,Eden Hazard,2,48,49,Regular Play,110.0,41.0,10.04987562112089,-0.09966865249116202,False,Right Foot,Normal,Open Play,False,False,False,3,6,119.0,43.0,106.0,30.0,Wayward,0.09700912
f8c6db52-fd2d-4629-b36b-6f33b3e95e10,7584,3,778,Japan,5687,Takashi Inui,2,51,34,From Keeper,94.0,33.0,26.92582403567252,0.2629947316809195,True,Right Foot,Normal,Open Play,False,False,False,4,8,119.0,40.0,120.0,44.0,Goal,0.024892166
34d9edce-9dd8-4552-aaf6-7e8218407116,7584,3,782,Belgium,5633,Yannick Ferreira Carrasco,2,56,5,Regular Play,102.0,26.0,22.80350850198276,0.6610431688506869,False,Right Foot,Normal,Open Play,True,False,False,5,10,118.0,39.0,120.0,47.1,Off T,0.03521874
495ddbee-ae51-4c66-9e6c-c9c59ca86129,7584,3,778,Japan,5693,Gaku Shibasaki,2,58,40,Regular Play,107.0,49.0,15.811388300841896,-0.6055446636049701,False,Head,Normal,Open Play,False,False,False,3,7,119.0,40.0,108.0,45.0,Blocked,0.05377961
450f1c03-3926-442a-b622-037379c86922,7584,3,782,Belgium,3289,Romelu Lukaku Menama,2,61,44,Regular Play,115.0,46.0,7.810249675906654,-0.8760580505981934,False,Head,Normal,Open Play,False,False,False,4,8,119.0,43.0,120.0,35.0,Off T,0.15798207
1002e854-79ab-4c95-9d9f-1f6174442d28,7584,3,778,Japan,5697,Genki Haraguchi,2,63,58,Regular Play,110.0,48.0,12.806248474865697,-0.6747409422235526,False,Right Foot,Normal,Open Play,True,False,False,5,8,118.0,43.0,120.0,48.1,Off T,0.10102822
c15b17d6-debe-41f6-bd86-26615a3076a3,7584,3,782,Belgium,3176,Thomas Meunier,2,65,6,Regular Play,100.0,54.0,24.413111231467404,-0.6107259643892086,False,Right Foot,Normal,Open Play,False,False,False,6,10,119.0,43.0,120.0,43.6,Off T,0.03213666
f17318f9-cf02-41c7-9837-8b1a43df5b57,7584,3,782,Belgium,3289,Romelu Lukaku Menama,2,67,59,Regular Play,112.0,46.0,10.0,-0.6435011087932844,False,Right Foot,Normal,Open Play,False,False,False,5,8,119.0,44.0,113.0,44.0,Blocked,0.1751244
e087f89e-17b5-4c7f-bab0-bbc90e1608ae,7584,3,782,Belgium,3077,Jan Vertonghen,2,68,53,From Corner,116.0,23.0,17.46424919657298,1.3397056595989996,True,Head,Lob,Open Play,False,False,False,5,11,119.0,38.0,120.0,43.8,Goal,0.011378314
6d6f4920-28be-42d9-8a2d-b685e8f669f6,7584,3,782,Belgium,3089,Kevin De Bruyne,2,72,17,Regular Play,102.0,45.0,18.681541692269406,-0.27094685033842053,False,Right Foot,Normal,Open Play,False,False,False,5,7,118.0,42.0,107.0,44.0,Blocked,0.062116995
7b60005e-2795-4d81-b5fe-7601ee284256,7584,3,782,Belgium,3296,Marouane Fellaini-Bakkioui,2,73,23,From Corner,114.0,42.0,6.324555320336759,-0.3217505543966422,True,Head,Normal,Open Play,False,True,False,6,11,120.0,41.0,120.0,41.5,Goal,0.1826466
33da7635-b878-4a95-984c-d553dbba0e6c,7584,3,778,Japan,5687,Takashi Inui,2,74,52,Regular Play,109.0,30.0,14.866068747318506,0.7378150601204649,False,Right Foot,Normal,Open Play,False,False,False,3,7,116.0,37.0,112.0,32.0,Blocked,0.09275014
99451272-d349-4d9c-a259-97b6c2042ff2,7584,3,778,Japan,5690,Yuto Nagatomo,2,74,55,Regular Play,113.0,23.0,18.384776310850235,1.1801892830972098,False,Right Foot,Half Volley,Open Play,True,False,False,4,7,117.0,36.0,112.0,53.0,Wayward,0.012124663
49f2d31e-4708-4d94-ad84-af8a6ba95db4,7584,3,782,Belgium,3289,Romelu Lukaku Menama,2,77,51,Regular Play,114.0,47.0,9.219544457292887,-0.8621700546672264,True,Head,Normal,Open Play,False,True,False,3,7,120.0,43.0,120.0,33.5,Off T,0.11867756
6345cb72-58d4-4909-bf60-806eac7d921b,7584,3,782,Belgium,3101,Vincent Kompany,2,79,40,From Corner,114.0,57.0,18.027756377319946,-1.2315037123408519,False,Head,Normal,Open Play,False,False,False,7,11,119.0,45.0,119.0,36.0,Wayward,0.0088148285
2dadb595-5c85-4521-8104-da34531316d0,7584,3,778,Japan,5683,Keisuke Honda,2,83,8,Regular Play,113.0,30.0,12.206555615733702,0.960070362405688,False,Left Foot,Normal,Open Play,True,False,False,3,7,116.0,34.0,116.0,31.0,Blocked,0.12930113
765a6160-6ca5-40b3-8850-e268d49c7ca2,7584,3,782,Belgium,4831,Nacer Chadli,2,85,2,From Throw In,113.0,35.0,8.602325267042627,0.6202494859828215,True,Head,Normal,Open Play,False,True,False,2,6,120.0,41.0,120.0,37.0,Saved,0.12926859
fbb23c0b-1204-4ac0-9c4d-af0fd07a3857,7584,3,782,Belgium,3289,Romelu Lukaku Menama,2,85,7,From Throw In,114.0,44.0,7.211102550927978,-0.5880026035475675,False,Head,Normal,Open Play,False,False,False,4,8,120.0,41.0,120.0,39.1,Saved,0.20452708
8255c6b5-f326-4acb-a51c-049416bf6272,7584,3,782,Belgium,3176,Thomas Meunier,2,85,34,From Corner,80.0,42.0,40.049968789001575,-0.04995839572194276,False,Right Foot,Volley,Open Play,False,False,False,8,11,117.0,42.0,120.0,33.9,Off T,0.006299751
ed41c55b-e281-4ff9-a459-06160e9433d8,7584,3,782,Belgium,3077,Jan Vertonghen,2,86,36,Regular Play,96.0,24.0,28.844410203711913,0.5880026035475675,False,Left Foot,Normal,Open Play,False,False,False,5,9,119.0,41.0,119.0,38.1,Saved,0.02341678
0f2c7245-82ff-4453-a30b-d6bbb29beb33,7584,3,778,Japan,5683,Keisuke Honda,2,92,59,From Free Kick,79.0,39.0,41.012193308819754,0.024385409172718538,False,Left Foot,Normal,Free Kick,False,False,False,8,11,119.0,39.0,120.0,36.6,Saved,0.006078651
a604f9d5-1dfd-44c4-8fb7-94f80cd9da0d,7584,3,782,Belgium,4831,Nacer Chadli,2,93,44,From Keeper,111.0,37.0,9.486832980505138,0.3217505543966422,False,Left Foot,Normal,Open Play,False,False,False,3,5,117.0,41.0,120.0,37.4,Goal,0.25971222
40fba0d5-4c68-4eb6-aca7-51f837f79495,7554,3,798,Panama,5637,Edgar Yoel Bárcenas Herrera,1,3,46,From Free Kick,81.0,40.0,39.0,0.0,False,Right Foot,Half Volley,Open Play,False,False,False,8,11,119.0,40.0,120.0,40.3,Off T,0.0063411808
2e695ec9-89ed-4c3b-af45-a013e031490f,7554,3,798,Panama,5646,Aníbal Cesis Godoy,1,4,17,Regular Play,102.0,32.0,19.697715603592208,0.4182243295792291,False,Left Foot,Normal,Open Play,True,False,False,3,7,118.0,39.0,120.0,34.4,Off T,0.10595282
63becae5-233c-4077-afc4-b840991c13c1,7554,3,768,England,3244,John Stones,1,7,48,From Corner,109.0,42.0,11.180339887498949,-0.17985349979247828,False,Head,Normal,Open Play,False,False,False,8,11,119.0,41.0,120.0,37.2,Goal,0.1349147
4ffec370-1a6f-440c-bdb7-eb9badbf45dc,7554,3,798,Panama,5637,Edgar Yoel Bárcenas Herrera,1,15,12,From Free Kick,96.0,49.0,25.632011235952593,-0.35877067027057225,False,Left Foot,Normal,Open Play,False,False,False,5,9,118.0,40.0,120.0,35.2,Off T,0.034921248
4b8bad04-11a8-4517-ab24-922461fdf387,7554,3,768,England,10955,Harry Kane,1,21,35,Other,109.0,41.0,11.045361017187261,-0.09065988720074511,False,Right Foot,Normal,Penalty,False,False,False,0,0,,,120.0,36.6,Goal,0.7835
77704599-d070-4b4d-ada7-d9097e7a4a00,7554,3,768,England,3293,Jesse Lingard,1,35,9,Regular Play,98.0,34.0,22.80350850198276,0.2662520491509254,True,Right Foot,Normal,Open Play,False,False,False,5,9,118.0,40.0,120.0,43.8,Goal,0.056802925
987546fc-b15d-4364-9d3d-0b61d66b5101,7554,3,768,England,3233,Raheem Sterling,1,39,13,From Free Kick,115.0,40.0,5.0,0.0,True,Head,Normal,Open Play,False,False,False,5,9,118.0,41.0,120.0,40.5,Saved,0.43374035
d9cd0d1f-671c-4439-89fe-4aa496d4e4b7,7554,3,768,England,3244,John Stones,1,39,14,From Free Kick,118.0,36.0,4.47213595499958,1.1071487177940904,False,Head,Normal,Open Play,False,False,True,5,8,119.0,39.0,120.0,37.2,Goal,0.5670492
a4222b90-495c-461c-b42b-130e7fee4894,7554,3,768,England,3293,Jesse Lingard,1,41,55,From Throw In,100.0,40.0,20.0,0.0,False,Right Foot,Normal,Open Play,False,False,False,6,11,118.0,41.0,104.0,41.0,Blocked,0.090631545
0c03bd8b-c802-43bc-b710-21b9e7db896e,7554,3,768,England,10955,Harry Kane,1,45,16,Other,109.0,41.0,11.045361017187261,-0.09065988720074511,False,Right Foot,Normal,Penalty,False,False,False,0,0,,,120.0,37.8,Goal,0.7835
386917fe-2f41-41cf-975b-e3be32263343,7554,3,768,England,3504,Ruben Loftus-Cheek,2,61,5,Regular Play,97.0,51.0,25.495097567963924,-0.44610554894340365,True,Left Foot,Normal,Open Play,False,False,False,5,9,117.0,40.0,104.0,50.0,Blocked,0.03459167
c96b3f7e-7ce1-4985-ae31-a764d6df38c0,7554,3,768,England,10955,Harry Kane,2,61,5,Regular Play,105.0,49.0,17.4928556845359,-0.5404195002705842,False,Right Foot,Normal,Open Play,False,False,False,5,9,117.0,40.0,120.0,39.7,Goal,0.20022032
38191afc-23d1-4faf-a76d-0228fdda2f3d,7554,3,798,Panama,5641,Michael Amir Murillo Bermudez,2,65,25,Regular Play,115.0,51.0,12.083045973594572,-1.1441688336680205,False,Right Foot,Lob,Open Play,False,False,False,1,9,117.0,49.0,116.0,44.0,Saved,0.13047156
280386dd-0a40-4b41-aaf4-5a94af801bbb,7554,3,768,England,3532,Jordan Brian Henderson,2,72,32,From Free Kick,104.0,45.0,16.76305461424021,-0.3028848683749714,False,Right Foot,Volley,Open Play,True,False,False,7,11,118.0,41.0,120.0,35.0,Off T,0.061970674
24a07d80-c164-4f61-80a2-3409d998a0a2,7554,3,798,Panama,5635,Román Aureliano Torres Morcillo,2,75,31,From Corner,116.0,36.0,5.656854249492381,0.7853981633974483,False,Right Foot,Normal,Open Play,True,False,False,4,9,120.0,42.0,120.0,34.8,Off T,0.55906206
5c5e3ebd-c9e9-4a78-83fa-1d98768b01b7,7554,3,798,Panama,6139,Felipe Abdiel Baloy Ramírez,2,77,16,From Free Kick,109.0,44.0,11.704699910719626,-0.348771003583907,False,Right Foot,Half Volley,Open Play,True,False,False,5,10,119.0,42.0,120.0,43.6,Goal,0.17428838
60d1a01c-d944-4890-84e8-deb390988e58,7554,3,768,England,3233,Raheem Sterling,2,81,16,Regular Play,93.0,30.0,28.792360097775937,0.35470565201094034,False,Right Foot,Normal,Open Play,False,False,False,4,9,118.0,40.0,120.0,45.4,Off T,0.021399647
e5647ad4-6bf2-49ef-9acc-fc1786a7bb96,7554,3,798,Panama,5631,Blas Antonio Miguel Pérez Ortega,2,93,47,From Throw In,106.0,41.0,14.035668847618199,-0.07130746478529032,False,Left Foot,Normal,Open Play,False,False,False,5,9,120.0,41.0,107.0,40.0,Blocked,0.059005667
97cb590e-5dd7-4ed1-9602-123e316ca663,7554,3,798,Panama,5628,José Luis Rodríguez Francis,2,94,2,From Throw In,94.0,20.0,32.802438933713454,0.6556956262415362,False,Left Foot,Normal,Open Play,False,False,False,6,10,118.0,41.0,120.0,45.8,Off T,0.009995836
48c8fb58-92f7-43c3-9225-72262260dcf9,7539,3,787,Senegal,5664,Salif Sané,1,12,35,From Free Kick,84.0,34.0,36.49657518178932,0.16514867741462683,False,Right Foot,Normal,Free Kick,False,False,False,8,11,119.0,42.0,120.0,34.6,Off T,0.009712145
9eb8a3fa-c069-4844-9faf-c8e0c57debab,7539,3,789,Poland,5660,Piotr Zieliński,1,19,10,From Throw In,95.0,35.0,25.495097567963924,0.19739555984988075,False,Left Foot,Half Volley,Open Play,True,False,False,6,11,118.0,39.0,112.0,49.0,Wayward,0.029653154
7643d792-06f1-4db8-96e5-211bdd784d75,7539,3,789,Poland,5667,Kamil Grosicki,1,19,11,From Throw In,111.0,49.0,12.727922061357855,-0.7853981633974483,False,Head,Diving Header,Open Play,False,False,False,4,9,117.0,42.0,120.0,43.2,Off T,0.24497952
2769323c-e716-4433-8eb9-f70a1da56967,7539,3,789,Poland,5668,Robert Lewandowski,1,22,42,From Throw In,101.0,46.0,19.924858845171276,-0.30587887140485215,False,Left Foot,Volley,Open Play,False,False,False,6,8,118.0,39.0,120.0,47.1,Off T,0.055568192
